-0.028380392121822174689160789284869679249823093414306640625,-0.096163068054778089166489962735795415937900543212890625,0.1558014079140936647416282312406110577285289764404296875,0.139408092723489140940529296130989678204059600830078125,0.18968875932560702590734535988303832709789276123046875,-0.0217768249965165673620592912129723117686808109283447265625,0.0544018119855280979368927773975883610546588897705078125,-0.418047746671008468855035289379884488880634307861328125
0.10868647394291508501140697262599132955074310302734375,-0.1265344846073477302894616514095105230808258056640625,-0.00960365095792655755480016210867688641883432865142822265625,0.311250706348931149847203414537943899631500244140625,0.0751079415722469556637719279024167917668819427490234375,0.460726404745123774286952311740606091916561126708984375,0.2540213220441234209800995813566260039806365966796875,-0.152506035738365020026918728035525418817996978759765625
0.1386088579463820302795085126490448601543903350830078125,0.28451304627631313071134400161099620163440704345703125,-0.047925679757008017578545633341491338796913623809814453125,-0.042609166842093988691875239283035625703632831573486328125,-0.20280571865012131382854931871406733989715576171875,0.1020084354583226382562344269899767823517322540283203125,-0.266870696706572763101661394102848134934902191162109375,0.2196323248327600452523000740256975404918193817138671875
-0.1301668366890297023896749806226580403745174407958984375,0.234250052408389752844897202521678991615772247314453125,0.06933822641579510948073306053629494272172451019287109375,-0.224793542827640191461568974773399531841278076171875,-0.259950913360967927889788597894948907196521759033203125,-0.051843781387233479895915166935083107091486454010009765625,-0.1666547685323933880585656197581556625664234161376953125,-0.157093763160804922307534070569090545177459716796875
-0.1096765252410673296967758005848736502230167388916015625,-0.253169924841477989030380513213458471000194549560546875,0.0681708551420781849738972368868417106568813323974609375,0.4497908626512889807003148234798572957515716552734375,0.0453236922940909725543434660721686668694019317626953125,0.06637969136615685938895836670781136490404605865478515625,0.439571814594224730132765444068354554474353790283203125,-0.096310281318507884318336209616973064839839935302734375
0.0331977685011631551414978957836865447461605072021484375,-0.01225111128446675946845889626501957536675035953521728515625,-0.0922111031604797293237396615950274281203746795654296875,0.452712438675542561128395391278900206089019775390625,-0.4693521366149699947101225916412658989429473876953125,0.006485617147744190090496996248248251504264771938323974609375,0.2030093850185778758810073441054555587470531463623046875,-0.1272676716427307841428273604833520948886871337890625
-0.118931271593684328991002985276281833648681640625,-0.08023630235554934930775061729946173727512359619140625,-0.04413453943781477095686938127983012236654758453369140625,0.04172761883998758747349455688890884630382061004638671875,0.053908782476329068777953779090239549987018108367919921875,0.041608711871051695663226155375014059245586395263671875,0.0125272150064475729092094979932880960404872894287109375,0.031803252229384966487391039891008404083549976348876953125
0.155776277507413463130347963669919408857822418212890625,0.008804851350102761708971144116731011308729648590087890625,-0.030184339563332003575357731506301206536591053009033203125,-0.0327231588755775570920292238952242769300937652587890625,-0.1283573418992942360983278149433317594230175018310546875,0.12621485182253955326103778133983723819255828857421875,0.052508643367234424104150747325547854416072368621826171875,0.281586364958250900958347529012826271355152130126953125
-0.094163696181617517755313429006491787731647491455078125,0.060984879871761023262255463350811623968183994293212890625,-0.182571709299181483832086314578191377222537994384765625,-0.1593446648516581298782313069750671274960041046142578125,-0.0071005772245889726967948973879174445755779743194580078125,0.309630598246298072151461155954166315495967864990234375,0.2734432095823076114271543701761402189731597900390625,-0.1324062474586493454165037064740317873656749725341796875
-0.002089070998588565299114439000049969763495028018951416015625,0.06255684875880308803974827469573938287794589996337890625,0.21102118895950550125917288823984563350677490234375,-0.179681248592907627514847490601823665201663970947265625,-0.12230064648929062087745478493161499500274658203125,0.10267475173242900099435104266376583836972713470458984375,0.467411071009462830705416536147822625935077667236328125,-0.056765133769646126948860143102137953974306583404541015625
0.252394965358421818901746291885501705110073089599609375,-0.01519342868026198056785602830132120288908481597900390625,-0.3512286984746542106705646801856346428394317626953125,-0.297261457906829618114130653339088894426822662353515625,-0.2068751782429255892115094184191548265516757965087890625,0.044329447461008607278554194408570765517652034759521484375,0.359396564412530816756685680957161821424961090087890625,-0.255146832657861588611325487363501451909542083740234375
-0.0540260704211138198527208942323341034352779388427734375,-0.0214526500575304042428559370137008954770863056182861328125,0.16363947871220607677145153502351604402065277099609375,0.0262118325343117797299186122472747229039669036865234375,-0.131096010882886471193842226057313382625579833984375,-0.19143821454436948936717044489341787993907928466796875,0.06908666920598401095521268189258989877998828887939453125,-0.402375348166898849644468327824142761528491973876953125
-0.1444294291890275416800903940384159795939922332763671875,-0.403998785001211946354970905304071493446826934814453125,0.413561086735319272111865984697942622005939483642578125,0.1797807417052095235732167566311545670032501220703125,-0.1485181093819971376301936061281594447791576385498046875,-0.08535323186683842211497363905436941422522068023681640625,0.1836968884574558813493894149360130541026592254638671875,-0.00680109797428443164923894670437221066094934940338134765625
