-0.035873320766414924787301998776456457562744617462158203125,0.056405923652590513051041654080108855850994586944580078125,0.124225928209225788823033553853747434914112091064453125,0.07586156220205543532220104907537461258471012115478515625,0.083347883133206901451472958797239698469638824462890625
0.095089878323402821092003023295546881854534149169921875,0.158831986870329566752246819305582903325557708740234375,0.0210361171070087837886575243828701786696910858154296875,0.114198678693281152618510532192885875701904296875,0.12401295464242483024275287561977165751159191131591796875
0.1130475973285177404559220804003416560590267181396484375,0.0228677363588619397827272905487916432321071624755859375,0.1763291861867846976874574238536297343671321868896484375,0.190870864406358975440269887258182279765605926513671875,0.12308301364402980671020060299269971437752246856689453125
0.1255040951524667713901095567052834667265415191650390625,0.203774613048977426554841940742335282266139984130859375,0.08866789102556089929851879105626721866428852081298828125,0.0204803829257110860118107353855521068908274173736572265625,0.07910687370249232241992132230734569020569324493408203125
0.0300877135453013096200169940175328520126640796661376953125,-0.027625615421932793458470456471331999637186527252197265625,0.1530901005614248300279456316275172866880893707275390625,-0.0047254416064896574700693321346989250741899013519287109375,0.107486657732502599582602442751522175967693328857421875
0.0978238485931204049261822319749626331031322479248046875,0.04669101264666912498579876000803778879344463348388671875,0.0209101058927961581945798030801597633399069309234619140625,0.09477705301023224560008628714058431796729564666748046875,0.052745452000030286499043796766272862441837787628173828125
0.08445391616353768726721540360813378356397151947021484375,0.2104703171929526994698989028620417229831218719482421875,0.083894601733493112671879998742952011525630950927734375,0.1269152445522191141602519337538979016244411468505859375,0.08102155532836279039354820952212321572005748748779296875
0.103578971670228836554628060184768401086330413818359375,0.180896088836699220347981054146657697856426239013671875,0.050660658651052174750173406891917693428695201873779296875,0.2461340586424511645002866089271265082061290740966796875,0.0680003048520374797636378616516594775021076202392578125
0.0839225477747471415579383346994291059672832489013671875,-0.0281099656950606624494781726752989925444126129150390625,0.10503564473278791113752816954729496501386165618896484375,0.032939078507118947636289618685623281635344028472900390625,0.0466285275075364047392412203407729975879192352294921875
0.07058084499395682331890355953873950056731700897216796875,-0.000759984086102728252642979356323849060572683811187744140625,0.02641613642248785698285473699797876179218292236328125,-0.0168292599569550456461985987743901205249130725860595703125,0.0035916084429714321447912883655817495309747755527496337890625
0.091077116429329640912015975118265487253665924072265625,0.21341533505476417698076829765341244637966156005859375,0.08201395791395534040635340033986722119152545928955078125,0.1656593947806927757948614043925772421061992645263671875,0.191018433664857434362005506045534275472164154052734375
