-0.01292134008709871183240291969696045271120965480804443359375,0.0394315274363245815703038488209131173789501190185546875,-0.0536865013610821062428613004158250987529754638671875,0.06784642917029796993499957125095534138381481170654296875,0.183897464337377025689335141578339971601963043212890625
0.08824016781585593272030365596947376616299152374267578125,0.1407559456136295017447679356337175704538822174072265625,0.1248599405464592415615499021441792137920856475830078125,0.08287886383075858398594704112838371656835079193115234375,0.050847158063646959169634698127993033267557621002197265625
0.1494462058591890241121546978320111520588397979736328125,0.096341113549895107670550942202680744230747222900390625,0.03273306211427406964276087819598615169525146484375,0.06369881097040989981206138281777384690940380096435546875,0.0442909621827407284921918062536860816180706024169921875
0.164655597177696788602219157837680540978908538818359375,0.0960992961146331647892537830557557754218578338623046875,0.12221670103772107329742624415302998386323451995849609375,0.0741184054597978370093613875724258832633495330810546875,0.1278920422113312971301724019212997518479824066162109375
0.0173504601008945234796865264570442377589643001556396484375,0.07704603217273719995006331373588182032108306884765625,0.0819084005725887742688229309351299889385700225830078125,0.059128173561504952793210776462728972546756267547607421875,0.052995039438328166159219989594930666498839855194091796875
0.12013257744991061304329349468389409594237804412841796875,0.039951011875263252315360062993931933306157588958740234375,-0.030138555313853197803464212256585597060620784759521484375,0.0263061068920634084922216544555340078659355640411376953125,0.07745664503725878391460213379104970954358577728271484375
0.07620886264268041110359064305157517082989215850830078125,0.158531880365317789927104286107351072132587432861328125,0.08458585071817754930112442934841965325176715850830078125,0.05206031815146551500195215567146078683435916900634765625,0.06375716589875114748142692633336992003023624420166015625
0.05902136945998603945184868280193768441677093505859375,0.155906777558466658195612808412988670170307159423828125,0.058941914270181854085262074249840225093066692352294921875,0.06865715995940424587473671635962091386318206787109375,0.0649710650975242887117389045670279301702976226806640625
0.090110450769303296336687481016269885003566741943359375,-0.000713182918110280756641972121911976500996388494968414306640625,0.1359176381825492885280226573740947060286998748779296875,0.05293732645557731875118889774967101402580738067626953125,0.0255085291659930511742881975578711717389523983001708984375
0.05921987753829431599950083864314365200698375701904296875,0.09179887962816783708586143575303140096366405487060546875,0.06551886034631991539978201899430132471024990081787109375,0.01472522706616300434967481436387970461510121822357177734375,0.09251998329938783405257396452725515700876712799072265625
0.07275940344643068435903643376150284893810749053955078125,0.0338763446460058348375099512850283645093441009521484375,0.167760510349254321482703744550235569477081298828125,0.1331830203580489369041828240369795821607112884521484375,0.10279887833941421526606774250467424280941486358642578125
