-0.499449209909077318503278775096987374126911163330078125,-0.175857871361608741889170914873830042779445648193359375,-0.094539202763375296267867042843136005103588104248046875,0.078656344410920786547336547300801612436771392822265625,-0.0902411963869879374389171289294608868658542633056640625,-0.268664523500769025776691023565945215523242950439453125,-0.09403394165541156812793133212835527956485748291015625,-0.087327521867708257641282898475765250623226165771484375
0.10047584619036485642507017246316536329686641693115234375,-0.112292337488175075765894916912657208740711212158203125,-0.469721269501011839953008575321291573345661163330078125,0.13007480710163665804657284752465784549713134765625,-0.03714196984933419709573598765928181819617748260498046875,0.18935739608074431128414971681195311248302459716796875,-0.21687747293736947540310211479663848876953125,-0.032021063034748331599388393442495726048946380615234375
-0.1827658951719930702228822383403894491493701934814453125,0.1508784749727138940755821749917231500148773193359375,0.1513762727993159529216171677035163156688213348388671875,-0.203915534255180663780748773206141777336597442626953125,0.055814526425684678201388777551983366720378398895263671875,-0.047721777602831950970685426227646530605852603912353515625,-0.38061084734698191756052665368770249187946319580078125,0.188193767857997185100060733020654879510402679443359375
-0.25772160484724404572176581496023572981357574462890625,0.26707670773516334339348077264730818569660186767578125,-0.1408948631851597854680591126452782191336154937744140625,-0.379482912297281316238439785593072883784770965576171875,-0.04027323636303399567726302166192908771336078643798828125,0.2465751527016030453243189413115032948553562164306640625,-0.08116959953481235612304800497440737672150135040283203125,0.28617388519164432825192534437519498169422149658203125
0.0198853036327592720688972605103117530234158039093017578125,0.0167353716553328320248983374085582909174263477325439453125,-0.142405273749668215277353056080755777657032012939453125,-0.0270634644299052318228149260903592221438884735107421875,0.11900299309128448133066058289841748774051666259765625,0.01919002495155362753020966692929505370557308197021484375,-0.0969526759199965670887877422501333057880401611328125,-0.1570493743223618510196359920882969163358211517333984375
-0.0235544110223567144946077434042308595962822437286376953125,0.112727906275386313694752971059642732143402099609375,0.47782087170391618347053963589132763445377349853515625,0.283422780256910755714017113859881646931171417236328125,0.4424858247881626738262639264576137065887451171875,0.21706062616525534370026662145392037928104400634765625,-0.13728004300679874649659950591740198433399200439453125,-0.01536453334622851253643549540583990165032446384429931640625
-0.26192114600230098631072905845940113067626953125,0.121522284127778379403395092595019377768039703369140625,0.355604930277604314170503130299039185047149658203125,-0.233988057651918046619954338893876411020755767822265625,0.0127852106679809986167217772390358732081949710845947265625,-0.16631015535560156326511105362442322075366973876953125,0.38696195589275195203526891418732702732086181640625,-0.291332191105295235100669515304616652429103851318359375
-0.37529637690093642365951609463081695139408111572265625,-0.1927680798279004792394886180773028172552585601806640625,0.095518069903725077995915171413798816502094268798828125,0.179419061624048248315688169896020554006099700927734375,0.1502870525141868640606190865582902915775775909423828125,0.0330205837541966140680216312830452807247638702392578125,0.0707832679987568103019413001675275154411792755126953125,-0.09885078676779902873139604935204260982573032379150390625
0.1342001175359794629127208054342190735042095184326171875,0.241941663848920018864419034798629581928253173828125,-0.258059462853159671258396201665163971483707427978515625,0.10623473782611814186793708358891308307647705078125,0.1202785735398484157077092504550819285213947296142578125,0.0231559725886759486257471252201867173425853252410888671875,-0.3070512843619865872568652775953523814678192138671875,0.284641026478845649005933182706939987838268280029296875
-0.193931291081398227138521406232030130922794342041015625,-0.2002437526732371575466373769813799299299716949462890625,-0.34246412431650041785502480706782080233097076416015625,0.079351611227884533139587119876523502171039581298828125,0.1424197998088292116403152931525255553424358367919921875,0.04050653170630995336676249962692963890731334686279296875,-0.377306037490383883170608214641106314957141876220703125,-0.302416800741065194824130912820692174136638641357421875
-0.274099006152539903524711917270906269550323486328125,0.0453972954038890097461234063302981667220592498779296875,-0.1358006431685488679672602074788301251828670501708984375,-0.0538110911112664458411103396429098211228847503662109375,-0.0773994729349676280349967782967723906040191650390625,0.2808543875045084181607535356306470930576324462890625,0.281614082342867833030908286673366092145442962646484375,-0.364655208934010321986107783232000656425952911376953125
