-0.0227085308584754445859754667935703764669597148895263671875,0.049682131921498930149372341702473931945860385894775390625,0.0257664961448731306969950338725539040751755237579345703125,0.041893664082176033935933645580007578246295452117919921875,-0.0036187497336770727517085699531662612571381032466888427734375,-0.00726134328283545120441555553725265781395137310028076171875,0.021853736107120678988646744755897088907659053802490234375,0.062168183989762516861166119497283943928778171539306640625,0.0236544261920665667420227151751532801426947116851806640625,0.07101141257681760354802946721974876709282398223876953125,0.02229957409129736112252118118703947402536869049072265625,0.0020505916315788929628338710386969978571869432926177978515625,-0.0166641019730767205031529698544545681215822696685791015625,0.046775810661907224474731492591672576963901519775390625,0.04787967429217927783913211214894545264542102813720703125,0.05484262931143170372028095016503357328474521636962890625,-0.00960748958033660720168267488361379946582019329071044921875,0.01144397933782469178876084470175555907189846038818359375,-0.00952882947859778721422241432037480990402400493621826171875,0.041824928532917367285381970987145905382931232452392578125,-0.0198170248289746032954727894548341282643377780914306640625,0.04469755956729505597113671910847187973558902740478515625,0.007609560177262975587397786370047469972632825374603271484375,-0.0252579414174173011442547931437729857861995697021484375,0.06369175593635623133792478256509639322757720947265625,0.0570709760423672440854403475896106101572513580322265625,0.009710190241925785448184882397981709800660610198974609375,0.09322712407767318187890026592867798171937465667724609375,0.03933680261366730157579496562902932055294513702392578125,0.0586166283890808548218132045803940854966640472412109375,0.062334227741030943936717534370473003946244716644287109375,-0.0032928157460391754667028418879226592252962291240692138671875
0.00794957090459505293089659261340784723870456218719482421875,0.05826297000760237432270827184765948913991451263427734375,0.035599592926340496712445116145318024791777133941650390625,0.030543275382144317864341331869582063518464565277099609375,0.06431561990503330272783699683714075945317745208740234375,0.003248277766708217682845027951543670496903359889984130859375,0.020369552902829914098337127370541566051542758941650390625,-0.065704611096168985540089124697260558605194091796875,0.0974592064355432607936080557919922284781932830810546875,0.038841033025751113549883797304573818109929561614990234375,0.007566726335758164508071832443647508625872433185577392578125,0.0460089592169732053417163797348621301352977752685546875,0.035153641476132001242316249545183381997048854827880859375,0.0244235520956863350061638584520551376044750213623046875,0.005215270005119644440572113097687179106287658214569091796875,0.0596769606642811034635798250747029669582843780517578125,0.0787852643530115859249463028390891849994659423828125,0.037030519946377578321961010487939347513020038604736328125,0.021540808657847854146183408374781720340251922607421875,0.009171681356597231882243903555718134157359600067138671875,0.0072245898302487239484026559921403531916439533233642578125,0.0220856662516709829902072925733591546304523944854736328125,0.0415293391842543047065561268027522601187229156494140625,0.08920053236723142486841453546730917878448963165283203125,0.0310500979163398672933116273497944348491728305816650390625,0.039692400603000589642821438474129536189138889312744140625,0.033316283812954546050821846847611595876514911651611328125,0.061578556870371899123473014014962245710194110870361328125,0.01298540678357114515339976179575387504883110523223876953125,0.044074419815606648287431568178362795151770114898681640625,-0.002605778787680145501537420926752020022831857204437255859375,0.034653366533034031526927520872050081379711627960205078125
0.03394761910711273367180496052242233417928218841552734375,0.1562854214755666493186225807221489958465099334716796875,0.056041972449632777852901455162282218225300312042236328125,0.0402513918816779503462299771854304708540439605712890625,0.006571748979474648609533371512725352658890187740325927734375,0.04806459321968530040702916039663250558078289031982421875,-0.018699788361414781956426622855360619723796844482421875,0.0036192671803572831583373226038702341611497104167938232421875,0.08394181290853232335624767301851534284651279449462890625,0.053968985149743013696177484916916000656783580780029296875,-0.0061452937101894693217030152254665154032409191131591796875,0.01058932113203248960575653114801752963103353977203369140625,0.0279275510628949792668596074918241356499493122100830078125,0.08805569616396390075774291972265928052365779876708984375,0.08720251263092733406967482778782141394913196563720703125,0.047808372539226533237677330134829389862716197967529296875,0.1021775969441414966265568864400847814977169036865234375,0.04319382667092634686678565003603580407798290252685546875,0.0379828819432465325522940702285268343985080718994140625,0.08565719912592630047587505259798490442335605621337890625,0.02640276175807489134061967206434928812086582183837890625,0.053884290918014172977468234648767975158989429473876953125,0.05204282238375602942515030235881567932665348052978515625,0.014579405900423447750569039271795190870761871337890625,0.07549801254835787622798903839793638326227664947509765625,0.036427733815002479034195204121715505607426166534423828125,0.018439101237683670764244681095078703947365283966064453125,0.06951678423858152766623419438474229536950588226318359375,0.05505613697094748071325653882013284601271152496337890625,0.031750005307507787877252525277071981690824031829833984375,-0.036145065089472259989289426584946340881288051605224609375,-0.0138598486430307858696675538112685899250209331512451171875
0.05693828211487490797981791956772212870419025421142578125,-0.0099752304950549951223504052677526487968862056732177734375,0.01087223654847281444080220325076879817061126232147216796875,0.0718319482817150467557354431846761144697666168212890625,0.027022237425374635855224170200017397291958332061767578125,0.0480166135988548681279297625223989598453044891357421875,0.00845074982796994479683494461141890496946871280670166015625,0.0072045579392313319200269461362040601670742034912109375,0.04567805141921578437891326984754414297640323638916015625,0.0251179800841602289540599457495773094706237316131591796875,-0.015678529306390666386850085700643830932676792144775390625,-0.005084023371571108097788371793512851581908762454986572265625,0.0916345610984430070100614784678327850997447967529296875,0.003528083281931223592897683971614242182113230228424072265625,0.027000777923286790882517749423641362227499485015869140625,0.06564714749782003810896213735759374685585498809814453125,0.043418727314833240049640750157777802087366580963134765625,-0.01249908092695442389519211445758628542535006999969482421875,-0.0038355447887005312927743982953643353539519011974334716796875,-0.00156084402113471445473769083633897025720216333866119384765625,0.044701529273423724897273956457866006530821323394775390625,-0.034139684986162245616814203685862594284117221832275390625,0.04503914094795026523687653252636664547026157379150390625,-0.00834364760566846767886328706254062126390635967254638671875,0.017045563463949080229564714272783021442592144012451171875,0.0223830213617430238970396061404244392178952693939208984375,0.0069735060295826427345655673661894979886710643768310546875,0.01157051328429610503878421923218411393463611602783203125,0.022907007381100304155285840579381329007446765899658203125,-0.006785994211977112132438971769943236722610890865325927734375,0.043009574993559451794311598860076628625392913818359375,0.00527090570422002191453003661081311292946338653564453125
-0.0134341732753340513395468036605961970053613185882568359375,0.060891987925026515304782748216894106008112430572509765625,0.059242019497979948872146138683092431165277957916259765625,0.0219146340990370482038063215668444172479212284088134765625,0.07915608214950164978063185117207467555999755859375,0.0397021055384777221686221082563861273229122161865234375,0.07822222762825370434569549615844152867794036865234375,-0.01498109012658841061871317634768274729140102863311767578125,0.045138038420554797702788363267245586030185222625732421875,0.052653961125975805301901999655456165783107280731201171875,0.05224913989999567520694512268164544366300106048583984375,0.04919638713170955413023222035917569883167743682861328125,0.0018273644016298189705904686519488677731715142726898193359375,0.048432446915630207595615530635768664069473743438720703125,0.0002850999421124773077103331520021356482175178825855255126953125,0.05589391228925726096132819975537131540477275848388671875,-0.01266206063376792458063935242762454436160624027252197265625,0.026156480144600320614234334470893372781574726104736328125,0.00319775806864878130164608904806300415657460689544677734375,0.00805850711336812686180763876109267584979534149169921875,0.0297267301978666846629106856880753184668719768524169921875,0.0762753508276416691824550753153744153678417205810546875,-0.0261459391075312096164307007484239875338971614837646484375,-0.0081973659436369826492008172635905793868005275726318359375,0.016203952768924979876974390435862005688250064849853515625,0.042488868675045331213535604319986305199563503265380859375,0.050653789355477985001385832219966687262058258056640625,0.00905688577773556581507197194014224805869162082672119140625,0.01335420276530456008823311009336975985206663608551025390625,0.048957809665691499889650373233962454833090305328369140625,-0.0100755818097047651626940734104209695942699909210205078125,0.0247355212720320634389725711343999137170612812042236328125
0.007017512322564954836690009898347852868027985095977783203125,0.005348451127348235849268132113820684025995433330535888671875,-0.004028436681283226704353150893211932270787656307220458984375,0.0424887439484290807545363577446551062166690826416015625,0.0302459899113438727968894426112456130795180797576904296875,0.0411220211767867882546312330305227078497409820556640625,-0.02017270486916035443503147916999296285212039947509765625,-0.03144274684546823073194588005208061076700687408447265625,0.15081867922082847766063196104369126260280609130859375,-0.01074054982882411378442011340439421474002301692962646484375,0.042567360866190236123873802398520638234913349151611328125,0.007495083254666010975919565595404492341913282871246337890625,0.06991602560552416523176333384981262497603893280029296875,0.045096052830565898361658838666699011810123920440673828125,0.01657031545354582802165310795317054726183414459228515625,0.00217938113742567607378219918246031738817691802978515625,0.041386229173472510733944318417343311011791229248046875,0.045783333502006133552963973443183931522071361541748046875,0.03266033265265853857695077522294013760983943939208984375,-0.0009073163478133146331305880494255688972771167755126953125,-0.0249141356775493504061014249373329221270978450775146484375,-0.03888170674305636842493782978635863400995731353759765625,0.1144357507584208288875515791005454957485198974609375,0.031645044892767669464372914944760850630700588226318359375,0.01775893957082275154135686534573324024677276611328125,0.09240633052269490999020007393482956103980541229248046875,0.048338517492429178279422785635688342154026031494140625,0.023530127214566660953654064769580145366489887237548828125,-0.020122612649232839154844754148143692873418331146240234375,0.053031160376277065859884629617226892150938510894775390625,0.059840558452449323090238664235585019923746585845947265625,-0.0091443656261759355408091920480728731490671634674072265625
-0.0292115870177842955335290042739870841614902019500732421875,0.0101592412670435984500816317677163169719278812408447265625,0.11593983840255984996137073039790266193449497222900390625,0.07073342473469838853628033348286407999694347381591796875,0.04045741599754699990842965462434221990406513214111328125,0.01079885142404093424650657340180259780026972293853759765625,0.046971306627243560039008940520943724550306797027587890625,0.029853439750326928037171825280893244780600070953369140625,0.07598473070131384066172586244647391140460968017578125,-0.014887337219108835728587081348450738005340099334716796875,0.0695587713865156997972150065834284760057926177978515625,0.01162795593064162857910304182951222173869609832763671875,0.047824682879981782190892403150428435765206813812255859375,0.047830568902443727774542736597140901722013950347900390625,0.0128696060439651323303866803371420246548950672149658203125,0.05267762156834328302057457449336652643978595733642578125,0.0856874372598274980372679010542924515902996063232421875,0.01415182346878358747577220100311023998074233531951904296875,-2.4317853454599771601514295558954525944272972992621362209320068359375E-7,0.00940052974920124566338142102495112339965999126434326171875,-0.01094223492629423609423522378847337677143514156341552734375,0.031823531293986927204198167373760952614247798919677734375,0.06351091569618827481491507569444365799427032470703125,-0.006006226236241707545915335941799639840610325336456298828125,0.0198546373629444085351369864156367839314043521881103515625,0.01165508309569830702745463213432230986654758453369140625,0.01130669563488066915735164030820669722743332386016845703125,0.06593744713336004148462876628400408662855625152587890625,0.0595225943143095903575812144481460563838481903076171875,0.0244821188951139523393152330754674039781093597412109375,0.0169070199292907334676083763724818709306418895721435546875,0.04270536223168376610548335747807868756353855133056640625
-0.025863718799609171361542081513107405044138431549072265625,-0.000983516924542610256054775419443103601224720478057861328125,0.06186426004175095416659502234324463643133640289306640625,0.0176087294793241082302426292471864144317805767059326171875,0.0787708423241940403070060483514680527150630950927734375,0.0255224563287227458607819841063246713019907474517822265625,0.047000531662052591475031704248976893723011016845703125,0.0064204114784159049822420683995005674660205841064453125,0.03954968253487124718592582439669058658182621002197265625,-0.0224234122191095779086378314559624413959681987762451171875,0.044252127718039178938536082341670407913625240325927734375,0.0760298448800235393552071627709665335714817047119140625,0.043548592124543705761396950038033537566661834716796875,0.06798637191633831455828129719520802609622478485107421875,0.0439600018434162798097730728841270320117473602294921875,0.029243418950783424403727650542350602336227893829345703125,0.035406708889873080015053830038596061058342456817626953125,-0.024464326365640776117515997611917555332183837890625,-0.00352096715102298736532748790750702028162777423858642578125,0.0029008007181547837242951981551186690921895205974578857421875,0.040894401357810299113548779814664158038794994354248046875,0.05964350865641755705670590259614982642233371734619140625,0.0108054803888607033057756012794925482012331485748291015625,0.0403729533684192565257120577371097169816493988037109375,0.017943523729381426201623384031336172483861446380615234375,0.06628461374936722716455506088095717132091522216796875,0.0274237719496956133813370115603902377188205718994140625,0.026569293024795444246866082949054543860256671905517578125,0.04971593636397726723163970063978922553360462188720703125,0.0403113193230696664759449276971281506121158599853515625,0.025422172113205292187654293911691638641059398651123046875,0.046596286729895304568049851923206006176769733428955078125
0.024266471564046758480071019903334672562777996063232421875,0.0031464108769362138413872020947792407241649925708770751953125,0.028870678846928975180841092651462531648576259613037109375,0.003218693847783477869628487866293653496541082859039306640625,0.0387228640412630997769127816354739479720592498779296875,0.08716306191469296027474200627693790011107921600341796875,0.059718883956569011883797060136203072033822536468505859375,0.08630261236643317623862259324596379883587360382080078125,0.05911124245204900373718004402689984999597072601318359375,0.016936846482903798738473000184967531822621822357177734375,0.08715210852177472655721857108801486901938915252685546875,-0.031388263301212936118300689258830971084535121917724609375,0.0283244822659896762495623789845922146923840045928955078125,0.0180736897833505862076552972439458244480192661285400390625,0.08381279391648809029558009342508739791810512542724609375,0.06350754225764310145763147374964319169521331787109375,0.07802445045364603259940849966369569301605224609375,0.04483373400475765269135308699333108961582183837890625,0.004886127437946458269835137144809777964837849140167236328125,0.0025709915310588291915971925760686644935049116611480712890625,0.06536995685873281392019862323650158941745758056640625,0.0144419347544380329007029928334304713644087314605712890625,0.05566430600269849093830742958743940107524394989013671875,0.0637709928080477939094095063410350121557712554931640625,0.044904712279885482251184924962217337451875209808349609375,0.05469221182578891393699649370319093577563762664794921875,0.0230898863627672923382050385043839924037456512451171875,0.0095208577711070781213198443992951069958508014678955078125,0.0266483353212232966511496812245241017080843448638916015625,0.020092018386380201822039026637867209501564502716064453125,0.041534375035574389034565001566079445183277130126953125,0.06482155536773133441830196943556074984371662139892578125
-0.01246299850134226401554560226259127375669777393341064453125,0.020056974347898805233203489706284017302095890045166015625,-0.0033690819622001814091782900817406698479317128658294677734375,0.0372029725906231900633969189584604464471340179443359375,0.034059506636322005312944583010903443209826946258544921875,0.0540481427388579682702385298398439772427082061767578125,0.045587889486907139102722652523880242370069026947021484375,0.0809149235933669108700172500903136096894741058349609375,0.09745261169980244664312607483225292526185512542724609375,0.03188856966018734084844510334733058698475360870361328125,0.045791730721422251038088546692961244843900203704833984375,-0.002497491432294778219980191380500400555320084095001220703125,0.01696941690475402275684047026516054756939411163330078125,0.025159108789503940861731479117224807851016521453857421875,0.037951856763995962806834683078704983927309513092041015625,0.002483493518479596741388437663999866344965994358062744140625,0.052035030540936950960162477031190064735710620880126953125,0.0294362157180919382926109761910993256606161594390869140625,0.0193157755737240026394641034812593716196715831756591796875,0.043234703491762553617672182326714391820132732391357421875,0.023763443039901140096947784741132636554539203643798828125,0.01360816385129860750513586253873654641211032867431640625,0.072042907962917179798267852675053291022777557373046875,0.05940462842752682048885759513723314739763736724853515625,0.0477395322997234139439370892432634718716144561767578125,0.046489610088723314074155013031486305408179759979248046875,0.027132985644350092468979340765145025216042995452880859375,0.06388602907956854315418837586548761464655399322509765625,-0.01163873166548818997856340473617819952778518199920654296875,-0.01364150657397446460283862990081615862436592578887939453125,0.000636641146786217260351847802013480759342201054096221923828125,0.1005511306278518424139889475554809905588626861572265625
