0.2472097463717612686462388182917493395507335662841796875,0.0098017564176780640206043671014413121156394481658935546875,-0.1340645892640995040512308378310990519821643829345703125,-0.1496754736762215542977827453796635381877422332763671875,-0.015886164143346030719339267989198560826480388641357421875,-0.06694242562885267811001455129371606744825839996337890625,-0.03098621360698076976358805723066325299441814422607421875,-0.33367025595756694134053077505086548626422882080078125
0.08497261243542665598571517193704494275152683258056640625,0.186599044777028988395528585897409357130527496337890625,0.180132360276218317363117193963262252509593963623046875,-0.052550713730654764754834928908167057670652866363525390625,-0.29667948697699075832900916793732903897762298583984375,-0.078285080390059824662074561274494044482707977294921875,0.0220789898202234553814538031701886211521923542022705078125,-0.089422341225703194655949346270062960684299468994140625
0.0299225747298733878165588606634628376923501491546630859375,-0.09114561992960280856213017841582768596708774566650390625,-0.224390528203713357502380176811129786074161529541015625,0.04343074512313531421181522773622418753802776336669921875,-0.402285178616392624650899279004079289734363555908203125,0.0262348158451830605619736758171711699105799198150634765625,-0.313582877896835754416571262481738813221454620361328125,0.06940325614944743704004537221408099867403507232666015625
-0.0765651969247066743751162221087724901735782623291015625,-0.32421084561366286802552849621861241757869720458984375,0.09514730902236277765293692709747119806706905364990234375,-0.0204103259119159385903685688390396535396575927734375,0.1765860539823080055388260234394692815840244293212890625,0.06205788091484336355119211248165811412036418914794921875,0.344817361480572792675758364566718228161334991455078125,-0.2260036823215696155653375853944453410804271697998046875
0.30191212704515113518510815993067808449268341064453125,0.1139279110040522235980375853614532388746738433837890625,-0.09522029706974312335265864248867728747427463531494140625,0.09211909405296538067009493033765465952455997467041015625,0.1345794960202472412280627622749307192862033843994140625,0.12369767184034792528724011617669020779430866241455078125,-0.0205621664934969410054588223601967911235988140106201171875,-0.305525435664194711105068336109980009496212005615234375
0.124791471171085299740610707885934971272945404052734375,-0.10530466878558104870666767283182707615196704864501953125,0.2117874288158797246861553276175982318818569183349609375,0.26335710652459554115267792440135963261127471923828125,-0.1980902005103298557653346279039396904408931732177734375,0.2216930231946086793382022506193607114255428314208984375,-0.375499988393671657593841928246547468006610870361328125,0.2167104175751092542956399711329140700399875640869140625
-0.33405806482993372075185334324487484991550445556640625,-0.1939347898707217965341698118209023959934711456298828125,0.246631538939833860890615824246197007596492767333984375,-0.1671518808832419267229596471224795095622539520263671875,0.244503998422539670087871854775585234165191650390625,0.197159727180874766450102697490365244448184967041015625,-0.074794180115117459006768285689759068191051483154296875,-0.047710180160943922722527332780373399145901203155517578125
-0.1715010632682459623676862747743143700063228607177734375,-0.1664321023481589723047591178328730165958404541015625,0.135351498623016486266834590423968620598316192626953125,-0.06785540757674006495658858284514280967414379119873046875,0.07633959415227810352266857307768077589571475982666015625,0.403028756636758800357966947558452375233173370361328125,-0.0758665056319297870235374148251139558851718902587890625,0.163875969342811955709038329587201587855815887451171875
-0.1508219308219685139693666542370920069515705108642578125,0.0947256303730256987716273897603969089686870574951171875,0.28519061632082787216546648778603412210941314697265625,0.15841006874695129358343592684832401573657989501953125,0.1256967684913229688081770518692792393267154693603515625,0.1516068752520325080279661733584362082183361053466796875,-0.1697632120119509646638533695295336656272411346435546875,0.07424262352369941087015803304893779568374156951904296875
-0.1809111421667416730318933559829019941389560699462890625,0.0256126133438839519163021662961909896694123744964599609375,0.10435603450352205767703850369798601604998111724853515625,0.06980579930672355104537274428366799838840961456298828125,0.1660898295500707055882827489767805673182010650634765625,-0.25659171313762951793790989540866576135158538818359375,0.153493041327258217254581040833727456629276275634765625,-0.10605160355355884582717607145241345278918743133544921875
0.1557052802232352928246683632096392102539539337158203125,0.0821926373698532442002573361605755053460597991943359375,-0.2116342025642371227345250872531323693692684173583984375,-0.108676806164589911940510091881151311099529266357421875,0.211232944085144425105937671105493791401386260986328125,-0.006588080154789024110717488014188347733579576015472412109375,0.2792371279411536288961315221968106925487518310546875,-0.028407138187680543162105806231920723803341388702392578125
0.12243631181354942827343990074950852431356906890869140625,-0.1694771902646722561147640817580395378172397613525390625,-0.36325955086380579128757517537451349198818206787109375,0.177718091089524798942278493996127508580684661865234375,-0.06580106041948598216695387463914812542498111724853515625,0.0184906522969034876890948027039485168643295764923095703125,0.56825664462181435521159755808184854686260223388671875,-0.17259977092037315227202043388388119637966156005859375
-0.09750987225872272123883277572531369514763355255126953125,-0.2011764804252124394512435401338734664022922515869140625,-0.09257623900892857082833842241598176769912242889404296875,0.040173956420817232004782937337949988432228565216064453125,-0.1678794958970023787347969346228637732565402984619140625,0.2491221697263356904539222114181029610335826873779296875,-0.17554604847748167539833730188547633588314056396484375,0.1398264016242685980895288366809836588799953460693359375
0.05937761373527743191669259203990804962813854217529296875,0.035562248162571176435253761383137316443026065826416015625,-0.416007448279994196393971606084960512816905975341796875,0.26515588572777548659331614544498734176158905029296875,-0.305140676743586691799237087252549827098846435546875,0.227428188755106563956331910958397202193737030029296875,-0.07789479539147219078198958186476374976336956024169921875,0.327983803428043063643571031207102350890636444091796875
-0.2520607327585455692542382166720926761627197265625,0.271704928595091377285797307195025496184825897216796875,-0.024103150892504150715200950116923195309937000274658203125,0.041324354975083958663173433478732476942241191864013671875,-0.19513745586431696654727829809417016804218292236328125,-0.054107571692935806095814399441223940812051296234130859375,0.294998820654478077774029998181504197418689727783203125,0.09606695313076350772885092510477988980710506439208984375
0.146198856126465381866097459351294673979282379150390625,-0.09653938175556488199280380513300769962370395660400390625,0.1625532803678512994149940595889347605407238006591796875,-0.2714946873226204981932596638216637074947357177734375,-0.28818715223320101603832199543830938637256622314453125,-0.2448787752413525142802797063268371857702732086181640625,0.1221021263079584973088032029409077949821949005126953125,-0.28456605553686176168781685191788710653781890869140625
0.07273354399001701053872892543950001709163188934326171875,-0.0181538638781842641412023198199676699005067348480224609375,0.08313962579790649953803693961162935011088848114013671875,0.0088572729732066292351877478949973010458052158355712890625,0.25265515020338058516102819339721463620662689208984375,0.048985847232691115404890069839893840253353118896484375,-0.007521188111994886286992834101283733616583049297332763671875,0.0582767356152331938989874515755218453705310821533203125
0.1483572536709125977427703446664963848888874053955078125,-0.1345016869162092287837140247575007379055023193359375,0.10546192528526000808941631703419261611998081207275390625,0.44936949571236173284205506206490099430084228515625,-0.335803471654564866799574929245864041149616241455078125,-0.11720879184479109091920889795801485888659954071044921875,0.1734762739432900158220718367374502122402191162109375,-0.297523775073083640574367336739669553935527801513671875
-0.0591558226327155989299200200548511929810047149658203125,0.0843895762314383623969860082070226781070232391357421875,-0.048365250297396633616386907306150533258914947509765625,-0.051858898295233900321843378833364113233983516693115234375,0.29480475930883909274626830665511079132556915283203125,0.006113253320801624764169179826467370730824768543243408203125,-0.055549798993079026188102176320171565748751163482666015625,-0.188230248156814827797944644771632738411426544189453125
0.1263385093671211267807308331612148322165012359619140625,0.322315415526592319306331546613364480435848236083984375,-0.1730608012452605481978906709628063254058361053466796875,0.1773047970577368570577192485870909877121448516845703125,0.06633121804880935667991792570319375954568386077880859375,0.317903989451917112774026463739573955535888671875,0.1352831680184750917650404744563275016844272613525390625,-0.247251042197627668439707804282079450786113739013671875
-0.12413495516894433590149304791339091025292873382568359375,-0.040685978517235481255465145977723295800387859344482421875,0.298862613029206969361695200859685428440570831298828125,-0.35200412451235774113911247695796191692352294921875,-0.286339050691931495951081387829617597162723541259765625,-0.338852926866259618332577474575373344123363494873046875,0.0051736818061300128557267186124590807594358921051025390625,0.25970553910681759557377290548174642026424407958984375
0.011617598698375398991178286678405129350721836090087890625,-0.09020660485484909008047083034398383460938930511474609375,-0.0260042722047361916926089264734400785528123378753662109375,0.243477007095590780583194145947345532476902008056640625,-0.1705742661642074831096493880977504886686801910400390625,0.0965970581128974548068555350255337543785572052001953125,0.1303600323599074517488816127297468483448028564453125,0.08974347919155563346738091468068887479603290557861328125
0.034232750228295243111187318163501913659274578094482421875,-0.0230969315819448024751370240892356378026306629180908203125,0.369297613303336602630366769517422653734683990478515625,0.05848478555724741234644881160420482046902179718017578125,-0.039951846971527149587899430116522125899791717529296875,-0.25803072263452697665542245886172167956829071044921875,-0.12226774667279825814514282456002547405660152435302734375,0.15720992316611159811401421393384225666522979736328125
0.1299889360819780070865903098820126615464687347412109375,-0.12688012642067059143613505511893890798091888427734375,-0.378438520703320069316077933763153851032257080078125,-0.0294079046320550353821321465375149273313581943511962890625,0.205703720259876987608294029996613971889019012451171875,-0.089669224365767907780622181235230527818202972412109375,-0.160000746442674868230682250214158557355403900146484375,0.2834935973998395919437598422518931329250335693359375
-0.237553821792973740567589402417070232331752777099609375,-0.1628600325591059994057019366664462722837924957275390625,0.1038129664904090809773862247311626560986042022705078125,-0.030329367403098182742748889495487674139440059661865234375,0.03337224503139583908772891618355060927569866180419921875,-0.12923894449470185730177718141931109130382537841796875,0.205947651119081143189504246038268320262432098388671875,0.1792147050851664591419876160216517746448516845703125
-0.410164253064334627385534304266911931335926055908203125,0.33531312187602380081585806692601181566715240478515625,-0.09956730702372453001292029739488498307764530181884765625,-0.276586152675609320272798186124418862164020538330078125,0.2426134689426987234295296502750716172158718109130859375,0.19739050565619320476429265909246169030666351318359375,0.120464135980358266753142970628687180578708648681640625,-0.256335217785848945570847945418790914118289947509765625
0.354380936321790240839391117333434522151947021484375,0.0643381743976551845332068069183151237666606903076171875,0.157204950473254001508394139818847179412841796875,0.19787331450494638485082532497472129762172698974609375,0.09453368895243742520140273200013325549662113189697265625,0.00015261533429402151617985949894062969178776256740093231201171875,0.173981387428735312372651833356940187513828277587890625,0.051265276597895537147309141801088117063045501708984375
-0.12303405000574026140203187651422922499477863311767578125,-0.2430183876492748862307990975750726647675037384033203125,0.1543538774608263219878523386796587146818637847900390625,-0.2233790082536569465698761405292316339910030364990234375,-0.1645881571187516601018074879902997054159641265869140625,-0.00546685077597311615271724605236158822663128376007080078125,-0.06744187249436915665423697419100790284574031829833984375,-0.09422888541144065766008708351364475674927234649658203125
0.06354214272800985663369743861039751209318637847900390625,0.365951490430623638250295925899990834295749664306640625,-0.0639051063507002081731656062402180396020412445068359375,-0.1310087234294234070919316081926808692514896392822265625,-0.2163783340680108524534119851523428224027156829833984375,0.06863047752628903541705085444846190512180328369140625,-0.061807125018958804230084780328979832120239734649658203125,-0.13512814014072260793142277179867960512638092041015625
-0.19415435930498237127039828919805586338043212890625,0.364186010757815037397477908598375506699085235595703125,0.1771241562221058940540530102225602604448795318603515625,0.060960232037748883493488705198615207336843013763427734375,0.279895166486693602880819753409014083445072174072265625,-0.0086318299215059103579594790289775119163095951080322265625,0.045935659352353087891973615342067205347120761871337890625,-0.1678210554836268297851376019025337882339954376220703125
-0.346915084593749589725319992794538848102092742919921875,0.1385864386146861970683374920554342679679393768310546875,0.014934902520368276146456310016219504177570343017578125,-0.017602501436927729672188291942802607081830501556396484375,-0.2195750096540908524733737294809543527662754058837890625,-0.21974858419508735973835200638859532773494720458984375,-0.332487513354286889910582658558269031345844268798828125,0.288093647341632508318554073412087745964527130126953125
