0.068261403457170855002544840317568741738796234130859375,0.14248497379124847039832957307226024568080902099609375,0.041644598134777548181784112557579646818339824676513671875,0.0162520827248210895932256647711255936883389949798583984375,0.005145518823860409547699124033215412055142223834991455078125
0.144338928474953720471063434160896576941013336181640625,0.08672878193632581333982756177647388540208339691162109375,0.11669972287104359021103761051563196815550327301025390625,0.12259956588833788304615524111795821227133274078369140625,0.1030978023615354566278057291128789074718952178955078125
0.10766964130380442254963924142430187202990055084228515625,0.1668463500881269545583762692331220023334026336669921875,0.0993302564710168700568004851447767578065395355224609375,0.03099239577123689970417075301156728528439998626708984375,0.1362400033033579760388676049842615611851215362548828125
0.07798969047172620017160937777589424513280391693115234375,0.11615105130730664362292969826739863492548465728759765625,0.076735319169365878710920014782459475100040435791015625,0.0686433656477149767294321236477117054164409637451171875,0.08110201269647528132811231671439600177109241485595703125
0.0762375286447075362072922644074424169957637786865234375,-0.000649237053396969454426013168557574317674152553081512451171875,0.073645574344278708078803674652590416371822357177734375,0.09433711458145120631879620987092494033277034759521484375,0.0684063733613317903614614579055341891944408416748046875
0.021524947342247240100743255197812686674296855926513671875,0.03057389410233180004894393277936615049839019775390625,0.09994987612810120325423923759444733150303363800048828125,0.1595333530201770988465881373485899530351161956787109375,0.16192681963271648992730433747055940330028533935546875
0.113571169774812741337655097595416009426116943359375,0.05632959532386951073679171031471923924982547760009765625,0.1348861936069361833201440958873718045651912689208984375,0.0675035165821063209978802888144855387508869171142578125,0.07220158527953064730997567721715313382446765899658203125
0.11907711677909438297007227447465993463993072509765625,0.044985538658978092840801110696702380664646625518798828125,0.129699763756302932637964886453119106590747833251953125,0.07335298302421562610664551584704895503818988800048828125,0.1276210790341105738576743533485569059848785400390625
0.061087471124578178460762245549631188623607158660888671875,0.08215137740500881580185676966721075586974620819091796875,0.08574328428358342357729071636640583164989948272705078125,0.1674019166164736061030993141685030423104763031005859375,0.07402967929587932205404143815030693076550960540771484375
-0.017740074806991017186685866136031108908355236053466796875,0.1827742892829688214906269649873138405382633209228515625,0.135432344864161613440245446327026002109050750732421875,0.06953248462176453426053512885118834674358367919921875,0.054911228500344570757629725221704575233161449432373046875
-0.04382378836975676927867340282318764366209506988525390625,0.1327895474477305270966098760254681110382080078125,0.0884526336793630407751010125139146111905574798583984375,0.094892318745445292105245016500703059136867523193359375,0.16734246374494265996446529243257828056812286376953125
