0.1389809393723581421031809668420464731752872467041015625,0.0193520340616703083458371992264801519922912120819091796875,0.11662992664860487301847769003870780579745769500732421875,0.09103303493492699571820736537119955755770206451416015625,0.034729017886635897560676511375277186743915081024169921875
0.1200981352617752906386527911308803595602512359619140625,0.147775946232389487899894220390706323087215423583984375,0.0652137665210396344495080711567425169050693511962890625,0.059412454404167099053513112494329106993973255157470703125,0.056298340882034926535570917849327088333666324615478515625
0.0273852159659965753435439950180807500146329402923583984375,0.11065680317785318853562870344831026159226894378662109375,0.048278403244287289297620446859582443721592426300048828125,0.1444868107625039421737511702303891070187091827392578125,0.03244447067556967267965006840313435532152652740478515625
0.054894177408561152520238834995325305499136447906494140625,0.1553936804298672036406259167051757685840129852294921875,0.06838003572429507403995785352890379726886749267578125,0.167133409336185090321436064186855219304561614990234375,-0.05331203147577272261070646663938532583415508270263671875
0.100205577903461129363194004326942376792430877685546875,0.08388000460376442146692710366551182232797145843505859375,0.09792564534126467490349199351840070448815822601318359375,-0.04371224617183704086453843729032087139785289764404296875,0.0216365773821777136742827707394098979420959949493408203125
0.005929317259627325635562566930047978530637919902801513671875,0.053735853541200494232210616019074223004281520843505859375,0.1197246490789077577598931156899197958409786224365234375,0.09271323541732047479602130124476389028131961822509765625,-0.00930967601020451888949036600706676836125552654266357421875
0.07867193308605334445271495269480510614812374114990234375,0.182268739096713094927082465801504440605640411376953125,0.2326318632520781581884961042305803857743740081787109375,0.159904053354744224435535215889103710651397705078125,0.2037044178325171372989643714390695095062255859375
0.0135447673017653306970498050532114575617015361785888671875,0.0611073198871119049879752083143102936446666717529296875,0.05439904559116419402453601605884614400565624237060546875,0.10099507261877858910192884422940551303327083587646484375,0.088920758461648208292871231606113724410533905029296875
0.11989631566613313806701768271523178555071353912353515625,0.044861214348765894588400016118612256832420825958251953125,0.0651898875561217894247789672590442933142185211181640625,-0.01439661143440530179093972407144974567927420139312744140625,0.047967985454554627755552331791477627120912075042724609375
0.08692169169559495200960697047776193358004093170166015625,-0.01069963003472808142635397388175988453440368175506591796875,0.011140306221616387560846561655125697143375873565673828125,0.047609435462139464145803202654860797338187694549560546875,0.00646704262520121642143777762612444348633289337158203125
0.10457080735204442312191730479753459803760051727294921875,0.202186548269679244871355194845818914473056793212890625,0.156500288977916846011595453092013485729694366455078125,0.054263960324114894617775206597798387520015239715576171875,0.11810568083440763087477165527161560021340847015380859375
