0.074245786922913337146923140608123503625392913818359375,0.08979172446879814251108342659790650941431522369384765625,0.0886886790021796656002806003016303293406963348388671875
0.0971177177570257954553056833901791833341121673583984375,0.09968667561030726542714575089121353812515735626220703125,0.10867664279683297845480183241306804120540618896484375
0.10271048161043105917400453108712099492549896240234375,0.1151634871412316740713066565149347297847270965576171875,0.09210438814438211274637779979457263834774494171142578125
0.11411550978700117642272715556828188709914684295654296875,0.1253273969595568304580268659265129826962947845458984375,0.08330997669640501090970730047047254629433155059814453125
0.11176393486751663719491745041523245163261890411376953125,0.1290977062879991310584415487028309144079685211181640625,0.1141703281687188875626048911726684309542179107666015625
0.124592486192737939010299896835931576788425445556640625,0.095672746986939838365060495561920106410980224609375,0.09066644257874843793043595496783382259309291839599609375
0.09279744916441996782641155050441739149391651153564453125,0.094708410549391164323651537415571510791778564453125,0.1179310290499557822840870358049869537353515625
0.078068702895382313666772233773372136056423187255859375,0.11339321701702924360954938265422242693603038787841796875,0.10669916168434147307753079303438425995409488677978515625
0.11408051764396993921213407929826644249260425567626953125,0.1278222403233150450407862308566109277307987213134765625,0.11273361049757946172888978253467939794063568115234375
0.1262049137792780328926056654381682164967060089111328125,0.11370200410447998951024572988899308256804943084716796875,0.1242891775892067673936480787233449518680572509765625
0.061947151444564411970628015069451066665351390838623046875,0.1275173309478862260224474312053644098341464996337890625,0.09609601701181906541204824634405667893588542938232421875
0.11414861766371652007645565163329592905938625335693359375,0.09308902570601322590260195966038736514747142791748046875,0.07923472267162111337679419875712483190000057220458984375
0.114952009148200307020459831619518809020519256591796875,0.1103384595239800536337071434900281019508838653564453125,0.08463442653977955310029557267625932581722736358642578125
