0.013641411261531233289900910676806233823299407958984375,0.02439443370944095745844748535091639496386051177978515625,0.062199828777245912136972805228651850484311580657958984375,0.01996820239192741153200216785990050993859767913818359375,-0.004072755854548761565714354304645894444547593593597412109375,0.037538262188899197691061004888979368843138217926025390625,0.07192417507149760635964952371068648062646389007568359375,0.037446827465930636325008862286267685703933238983154296875,-0.0003824345691568844011164196583507646209909580647945404052734375,0.07065145591000608626952583790625794790685176849365234375,0.0207068540629887880288872992196047562174499034881591796875,-0.0004306514206280929514016053705205422375001944601535797119140625,-0.022827751393368629628799482134127174504101276397705078125,0.043364345524035084744607360107693239115178585052490234375,0.06409855446782412868866884991803090088069438934326171875,0.035371140714840938745755494210243341512978076934814453125,0.041883543750161088270456133386687724851071834564208984375,0.07268362866722404003194668575815740041434764862060546875,-0.0134392679509891532774190636700950562953948974609375,0.04880849531806601138139711792973685078322887420654296875,0.0299063609496314115887560802775624324567615985870361328125,0.0904284839867597611817728875394095666706562042236328125,0.0217325586186029144630804665894174831919372081756591796875,0.0987819028777670860019810561425401829183101654052734375
0.05964876858298084894016710677533410489559173583984375,0.06947305187595749498274955158194643445312976837158203125,0.004485937433658303448436033278312606853432953357696533203125,0.007415282007429991988078921139049271005205810070037841796875,0.02157520654790444358805956426294869743287563323974609375,-0.036053054371127886412740082278105546720325946807861328125,0.000033920092557164881609359230463240919561940245330333709716796875,-0.01465858189505211787995175853893670137040317058563232421875,0.13481599070244565385934265577816404402256011962890625,-0.01302090915321167489959730545479033025912940502166748046875,0.08078896239720471939005363992691854946315288543701171875,0.0272501878468202306249335009624701342545449733734130859375,0.08816182860466749426908705800087773241102695465087890625,0.046017842820003727888344968732781126163899898529052734375,0.01327799235237863383074508050185613683424890041351318359375,0.03449332580688367622112622257191105745732784271240234375,0.030803544530188305128337589167131227441132068634033203125,-0.0198688300654276568668610281065411982126533985137939453125,0.085445482737631639480468948022462427616119384765625,0.022611587519146880698173163182218559086322784423828125,0.0663562000310413402370812718800152651965618133544921875,0.05971242463299424041434093624047818593680858612060546875,0.059987850715584815908254512351049925200641155242919921875,0.039809834058702080195057959599580499343574047088623046875
0.07790578065167387544764920903617166914045810699462890625,0.09170959500664478680764801765690208412706851959228515625,0.04608371871079901260781497285279328934848308563232421875,0.00121903525396733374876190314495261191041208803653717041015625,0.000863821369346121797384852047940739794285036623477935791015625,0.061962171771597733538339269898642669431865215301513671875,0.00892902550220999423336021294517195201478898525238037109375,0.13971193383835667223280552207143045961856842041015625,0.048705983646455695834642796171465306542813777923583984375,0.0251493770093061223824815186844716663472354412078857421875,0.047767339889694941656994586764994892291724681854248046875,0.069765583980738343772287635147222317755222320556640625,0.043101424189722105373423488572370843030512332916259765625,0.0212289348052714897663317827891660272143781185150146484375,0.057629185884167134779065833072309033013880252838134765625,-0.004294060237218884877596902782670440501533448696136474609375,0.0264545289015144687028158188013549079187214374542236328125,0.02785071334125226172329092833024333231151103973388671875,0.0641180261710268817321178858037455938756465911865234375,0.06704403147321937039837536076447577215731143951416015625,0.07458910976723652497266670025055645965039730072021484375,0.039947115683468252533838693807410891167819499969482421875,0.0210336780043106179316492188036136212758719921112060546875,0.007791473402363781330937086977428407408297061920166015625
-0.00002375110036882979071683023863936767838822561316192150115966796875,0.0159649593724263648419903205422087921760976314544677734375,0.0913549276344334248989298430387862026691436767578125,0.006662297938203783943811320256145336315967142581939697265625,0.0560884783504146666732737003258080221712589263916015625,0.10397781307290075714089283565044752322137355804443359375,-0.037516324929094076179314498631356400437653064727783203125,0.0216369402025096378705537603082120767794549465179443359375,-0.0222113162615136840172258558823159546591341495513916015625,0.045895059832428357349254355312950792722404003143310546875,0.09237619082199884090744745890333433635532855987548828125,0.06907343687129181841743985614812118001282215118408203125,0.024332091131614254353454640522613772191107273101806640625,0.06345911772689571961336696404032409191131591796875,0.04477474462054477355454906728482455946505069732666015625,0.025902188450644410278034257544277352280914783477783203125,0.1227724854372500284949154547575744800269603729248046875,0.02281664406638739261978798822383396327495574951171875,0.0089552266824026831304461637728309142403304576873779296875,0.041953778135790431580431913971551693975925445556640625,0.108418283707710283447767096731695346534252166748046875,0.036739060830738211327339826084426022134721279144287109375,0.0560179475775516022562072748769423924386501312255859375,0.0185008143775085877325015104588601388968527317047119140625
0.004394633054564761782956328062255124677903950214385986328125,0.05555929194742169341392212800201377831399440765380859375,0.071681518945946487431086779906763695180416107177734375,0.002815332784001472500590157466149321408011019229888916015625,0.09897458788435732623955942699467414058744907379150390625,0.0255722952882953304121205206911326968111097812652587890625,0.043664241258567181025451731102293706499040126800537109375,0.066658232825986318825783882857649587094783782958984375,0.0596888298278457352097348120878450572490692138671875,0.0258963295389231761001180842640678747557103633880615234375,0.12915115915542785263170344478567130863666534423828125,0.015950717794002651495066658071664278395473957061767578125,0.047784689101228870755644351220325916074216365814208984375,0.052467864949173888267086596215449390001595020294189453125,-0.03483814544914647093332149552225018851459026336669921875,0.0216823540607502425470176632416041684336960315704345703125,0.051635167985368636556220423017293796874582767486572265625,0.07445114330491188481264686060967505909502506256103515625,0.034476038930487291900295332425230299122631549835205078125,0.06193291126410237212862597289131372235715389251708984375,0.02342608873323111240427607526726205833256244659423828125,0.06663304961315051622161576005964889191091060638427734375,-0.01670000914288165272392205906726303510367870330810546875,0.05148275637946019001045527829774073325097560882568359375
0.0288830184057387827356588871907661086879670619964599609375,-0.047280501096480347100747820832111756317317485809326171875,0.037274029636690540756571721203727065585553646087646484375,0.09304426867209182605567008295111008919775485992431640625,-0.011582354193790979357547854533549980260431766510009765625,0.03064925165816224927883837381159537471830844879150390625,0.07138816312491515214677662015674286521971225738525390625,0.037099408200012097547304534828072064556181430816650390625,0.005011311473213041732532868621774468920193612575531005859375,0.021410102127623918677468140003838925622403621673583984375,0.07794663596106200798008245556047768332064151763916015625,0.0208655180343029801603993433900541276670992374420166015625,-0.01038892663210156351583091094425981282256543636322021484375,0.104139803796418906056686637384700588881969451904296875,0.09619455836802047465905474155078991316258907318115234375,0.04690308063339047872641884850963833741843700408935546875,-0.06255516308486537557786988372754422016441822052001953125,0.10177117580772575278214020499945036135613918304443359375,0.0180348006942891610215884412582454388029873371124267578125,0.0534305839550376637792084011380211450159549713134765625,-0.01520314346252958463689974877297572675161063671112060546875,-0.0156957970701806226454522175117745064198970794677734375,0.01920632931468281567877198767746449448168277740478515625,-0.000862944229502240708375160327392450199113227427005767822265625
0.053493069215160136964382076030233292840421199798583984375,-0.0057680748203141098129353991907919407822191715240478515625,0.045059141789686209256249327381738112308084964752197265625,0.050439772760569441534261869719557580538094043731689453125,0.0289262062699829625156411339048645459115505218505859375,0.10113480145808702304055515241998364217579364776611328125,0.10707408186800261573612402798971743322908878326416015625,0.07416680677660229814573966677926364354789257049560546875,0.07032130798742834698611403609902481548488140106201171875,0.10976783498917673520534066256004734896123409271240234375,0.0201037975143334712857523527418379671871662139892578125,-0.041395146680946404149636919100885279476642608642578125,0.035517717540158998124066869195303297601640224456787109375,0.10534942780482449420365043124547810293734073638916015625,0.020291342597458413010702571455112774856388568878173828125,-0.0004781930308274949287423993826706691834260709583759307861328125,0.10571376971754119222790535559397540055215358734130859375,0.0778964696079854912458273474840098060667514801025390625,0.06694676829253658201235310798438149504363536834716796875,0.0925910431405876088728490458379383198916912078857421875,-0.010044406451245262157367932331908377818763256072998046875,0.03708775646412039439514529703956213779747486114501953125,-0.01463017803914336452397737531327948090620338916778564453125,0.032961505006926038185977034800089313648641109466552734375
0.02258826650051994067158744883272447623312473297119140625,0.035163612374516865777263063819191302172839641571044921875,0.075895382957105628207727932021953165531158447265625,-0.052862197897306499594360928995229187421500682830810546875,0.01138498999702652024479387904420946142636239528656005859375,0.0602805122428329287487258625333197414875030517578125,0.034793337546304432816857143961897236295044422149658203125,0.1484458154112664185486636370114865712821483612060546875,0.043562507710668253724239917801241972483694553375244140625,0.0250136909721800394790225396945970715023577213287353515625,0.06961573095649535580786704258571262471377849578857421875,0.08091960642428965011507813187563442625105381011962890625,0.08792572456170365258198984292903332971036434173583984375,0.08300071090594392242412169480303418822586536407470703125,0.0185307602060227026574690256666144705377519130706787109375,0.026680916538787603775606527278796420432627201080322265625,-0.00443871631162671108350448179180602892301976680755615234375,-0.01052190038503232095978834337302032508887350559234619140625,0.06585895065253176416941727211451507173478603363037109375,0.0832187467215657061814226835849694907665252685546875,0.0746773524705991176286801191963604651391506195068359375,0.04891999283462988845627705813967622816562652587890625,0.031585516269785750276266611535902484320104122161865234375,0.030465824958155189594588563295474159531295299530029296875
-0.0262088632021320842857559085814500576816499233245849609375,0.0652258175097744363757357177746598608791828155517578125,0.031584233330744830581249260603726725094020366668701171875,0.027397017952649156680156039556095493026077747344970703125,-0.004720061524249440088052409691954380832612514495849609375,-0.004060987840148663589878719193393408204428851604461669921875,0.0224124060920416028064305891120966407470405101776123046875,0.04973898023514157495927889840459101833403110504150390625,0.08205443745063834004582759007462300360202789306640625,0.04858741108107877959554343760828487575054168701171875,0.0668022912778772071096256013333913870155811309814453125,0.071450973037915144203680029022507369518280029296875,0.040256161525842139303765776503496454097330570220947265625,0.095054181846801977240346559483441524207592010498046875,-0.01333241256831820854833470235689674154855310916900634765625,0.139147884172061753194071798134245909750461578369140625,-0.02438824536814110377491715553333051502704620361328125,-0.00903424938773267176272963041583352605812251567840576171875,0.06731672202960130302340502339575323276221752166748046875,0.102991476614003263367891349844285286962985992431640625,0.0949860640827573654565441074737464077770709991455078125,0.006771336563939653850618949348927344544790685176849365234375,0.0304282093663206486267025496772475889883935451507568359375,0.04505807363400908538419997739765676669776439666748046875
0.044849352088040354835651868370405281893908977508544921875,0.0848955890357223907916051075517316348850727081298828125,0.0151393201636332470905177416398146306164562702178955078125,0.049727925838735857755334990315532195381820201873779296875,0.0552017640402340525884739008688484318554401397705078125,0.06417037308784907800873753558335010893642902374267578125,0.05912925633312636486405011737588210962712764739990234375,0.06308740879429552972368355767684988677501678466796875,0.07118728338549852596717215647004195488989353179931640625,0.0241629283678574703631003472992233582772314548492431640625,0.166448813115850580146570791839621961116790771484375,0.0747573589587267328671060795386438257992267608642578125,-0.01154359921745308319163125787554236012510955333709716796875,0.06809727256866161815285209968351409770548343658447265625,0.044296622025204408779064380041745607741177082061767578125,0.10854507226740452152657923079459578730165958404541015625,0.02228996726310701614881537580004078336060047149658203125,0.05283699757082395420670906105442554689943790435791015625,0.0300805950866118616826572207401113701052963733673095703125,0.05917995941502850187898587819290696643292903900146484375,0.031344332943128876134419869003977510146796703338623046875,0.01077466771500747329259883855456791934557259082794189453125,0.13726614686437932366658287719474174082279205322265625,0.042678595175539423001165317828053957782685756683349609375
