0.01072752068313781274866425263780911336652934551239013671875,0.13822471682046255647691168633173219859600067138671875,0.03255814440551478561314269200011040084064006805419921875,0.0234617439010256258191677858349066809751093387603759765625,-0.025429190681828341136228033292354666627943515777587890625,-0.019336425824988547061966670526089728809893131256103515625,0.060814984130483529245481122416094876825809478759765625,-0.005334773221952325561456831337636685930192470550537109375,0.059684300700694865871032135373752680607140064239501953125,0.047614310779622283364975743324976065196096897125244140625,0.11785526130755656637472128522858838550746440887451171875,0.06684071776719287261148139123179134912788867950439453125,0.06185827951643908806378391318503418006002902984619140625,0.024150414840668009419655248848357587121427059173583984375,0.0015982446422650770263829134165689538349397480487823486328125,-0.024706707720590879995281596848144545219838619232177734375,0.041786356988465257755738235800890834070742130279541015625,0.0734293888273429840030104287507128901779651641845703125,0.040706789755243354134162103719063452444970607757568359375,0.0575245886709637999079092196552664972841739654541015625,0.0262651441955445118237033597097251913510262966156005859375,0.01204130429719890531259363086746816406957805156707763671875,-0.02678879781162535334004815013031475245952606201171875,0.0248926453487417313759078041357497568242251873016357421875
0.02296469112213640750841392446091049350798130035400390625,0.029013882745356600612041120257345028221607208251953125,0.007255433414717960861894940904903705813921988010406494140625,0.06480295321786301576683086977936909534037113189697265625,0.057592840133215590647797199608248774893581867218017578125,0.051600171246117897128069529344429611228406429290771484375,-0.0282210033121237900688438315910389064811170101165771484375,0.07000191790336150743367937820949009619653224945068359375,0.0771048013171533319631834046958829276263713836669921875,0.0142389859143651487105586284087621606886386871337890625,0.037273047743843275292352501537607167847454547882080078125,-0.0485751182087374722140538096937234513461589813232421875,0.1039552645541460262901267697088769637048244476318359375,0.0225515424005305296917267554590580402873456478118896484375,0.06838073593514548687011256333789788186550140380859375,0.05138056721943433380328514203938539139926433563232421875,-0.001906510470282404313968616094143726513721048831939697265625,0.065610389927093948347902596651692874729633331298828125,0.039556187120687334723978523243204108439385890960693359375,0.111712024341639182267726937425322830677032470703125,0.03674392759277360365199882608067127875983715057373046875,-0.001053740675291923133138904944416935904882848262786865234375,0.0767486296476383167419754727234249003231525421142578125,0.05802229229052337233785152648124494589865207672119140625
0.03754528103086392232246026878783595748245716094970703125,0.049764844422328098627605896808745455928146839141845703125,0.047664447634895357186479714073357172310352325439453125,0.01347592833913318320637753089386023930273950099945068359375,0.05894525447325983658064529890907579101622104644775390625,0.0634624062927643672882282999125891365110874176025390625,0.0782480555531774035760150809437618590891361236572265625,0.007530575974185508593417015532622826867736876010894775390625,0.000568000287776929276527260181950396145111881196498870849609375,0.06786011678205305930333679498289711773395538330078125,0.09484645196783962617370633552127401344478130340576171875,0.019667360220245434787589289271636516787111759185791015625,0.021908754826055622244584952795776189304888248443603515625,0.11189600925865898772837425667603383772075176239013671875,0.07411754197622015538637896270302007906138896942138671875,0.046044373538435733050899756335638812743127346038818359375,0.025924310990303074675455974329452146776020526885986328125,0.11167279601280423462217328278711647726595401763916015625,0.1325648460596719757642603099156985990703105926513671875,0.031045371847534038167726322399175842292606830596923828125,0.049141787904782276152904074706384562887251377105712890625,0.0199919783669031646267111312909037224017083644866943359375,0.134363768700544061740487222778028808534145355224609375,0.0735771510124945127273576872539706528186798095703125
0.059581926934011632257526258626967319287359714508056640625,-0.0030380671822883738297793598803764325566589832305908203125,0.07922293532041387031927826001265202648937702178955078125,0.037864898716154227198416037936112843453884124755859375,0.1475030198519556023928345211970736272633075714111328125,-0.0034844461352984486442185829702111732331104576587677001953125,0.017048145629978521398140145493016461841762065887451171875,0.0682259143656973321423464540202985517680644989013671875,0.0551790807307217801014331826081615872681140899658203125,-0.047146862660063827699108429669649922288954257965087890625,-0.04805789057605457104127566481110989116132259368896484375,0.07996227861194614427997606753706349991261959075927734375,0.045197254422772635551464048830894171260297298431396484375,0.042620648819839047904967088697958388365805149078369140625,0.045546753437381660989391463090214529074728488922119140625,0.098831667309255022413339020204148255288600921630859375,0.0181969460500878872644126005297948722727596759796142578125,0.09297982498279051821743479422366362996399402618408203125,-0.0036076214545148629041226850944212856120429933071136474609375,0.0754467597293838887484440647313022054731845855712890625,0.0085303722519145773472981630902722827158868312835693359375,0.037302547437230111626593753726410795934498310089111328125,0.0199831904579785245290590722788692801259458065032958984375,0.053286343046878785478792650565083022229373455047607421875
0.06331581254703398664585023425388499163091182708740234375,0.016974874895752466164022820294121629558503627777099609375,0.0286217149628403937089426989359708386473357677459716796875,0.062260720091457048830374532144560362212359905242919921875,0.0199913988703860658058264476721888058818876743316650390625,0.01856332956824598146017279987063375301659107208251953125,0.0295620941446037809041680333166368654929101467132568359375,-0.008500299630453671262397818964018370024859905242919921875,-0.06695326561829902101141698267383617348968982696533203125,0.0788101896923993627819271523549105040729045867919921875,0.01200808115442238664660745683931963867507874965667724609375,0.0310271336814832189576751630966100492514669895172119140625,0.01131055905134763228669925183567102067172527313232421875,0.0192018456685150128160355365025679930113255977630615234375,0.09408143737217301849629080834347405470907688140869140625,0.0395327361580548319874850449195946566760540008544921875,0.000925056166699387313716307357225332452799193561077117919921875,0.035244269740292134829307002519271918572485446929931640625,0.059260961138765506917014391774500836618244647979736328125,0.036173222287546845377104176577631733380258083343505859375,-0.0199968188565959048563769329120987094938755035400390625,0.09684389087625010217319498906363151036202907562255859375,0.0214610772506338177978424397451817640103399753570556640625,0.0413350575833713040907468894147314131259918212890625
0.037225930682131903870502043218948529101908206939697265625,0.049707170112911536197231043843203224241733551025390625,-0.01187898187782901980591443447110577835701406002044677734375,0.058909811030025564793088932447062688879668712615966796875,0.0172240439808302343849266691222510416992008686065673828125,0.00940828498558817470642789970725061721168458461761474609375,0.0460877708878728586938677835860289633274078369140625,0.0429000760015527393687051471715676598250865936279296875,-0.00732226392910230450272734969985322095453739166259765625,-0.0020240933808589778482300847173291913350112736225128173828125,0.04497379903892857744285294074870762415230274200439453125,0.06409117576656397918810625924379564821720123291015625,0.06345771196652376378022353264896082691848278045654296875,0.0635488290213233053549402029602788388729095458984375,0.04225017459554929188936256423403392545878887176513671875,0.000520821708717383695386171638119776616804301738739013671875,0.12233060970582766702197119457196095027029514312744140625,0.039634441823792998516040597678511403501033782958984375,0.057189512201268423441380406302414485253393650054931640625,-0.0069947101331589052464199340874984045512974262237548828125,0.042797746456423479965991418794146738946437835693359375,0.0226735488302672559546291353171909577213227748870849609375,0.126507649908378760894578363149776123464107513427734375,0.028402154151255139258314130756843951530754566192626953125
0.06666240503941299466728054312625317834317684173583984375,0.12176486910920077122444382666799356229603290557861328125,0.086281895286388465837745798125979490578174591064453125,-0.045027767213038867588625890903131221421062946319580078125,-0.023479665583010227158933247437744284979999065399169921875,0.0909892912187705016346939146387740038335323333740234375,0.08907334937784412709493864213072811253368854522705078125,-0.01053384258784655948260056135268314392305910587310791015625,0.0003945929654942037707356095044275434702285565435886383056640625,0.07272668100555125525463751046117977239191532135009765625,-0.00090954659991975754344817328700401048990897834300994873046875,0.08026429008161460598724801229764125309884548187255859375,0.0411253241593472207426884779124520719051361083984375,0.033874871190455450864487119133627857081592082977294921875,0.07235115378031693744720342920118127949535846710205078125,0.066269760334278726698897798996767960488796234130859375,-0.0152334391823257149500836504785183933563530445098876953125,0.014369708457669279344504076334487763233482837677001953125,0.0491761161048890060865090845254599116742610931396484375,0.054023966797708718179382714197345194406807422637939453125,0.05621445571821691300495871246312162838876247406005859375,0.0243956631244638677546987537425593473017215728759765625,0.10204913946180636796778884445302537642419338226318359375,0.08379060168651074336221284966086386702954769134521484375
0.04397795846502917938014576293426216579973697662353515625,-0.023013652133011423817077201192660140804946422576904296875,0.01851434284792953521847636011443682946264743804931640625,0.0168780231361647277410487077986545045860111713409423828125,0.04578122619754497468758103195796138606965541839599609375,0.0187456071545796694455265907208740827627480030059814453125,0.050255323303441234994437536443001590669155120849609375,0.123846393736461113377345100161619484424591064453125,-0.0180176548345712360388315431691808043979108333587646484375,0.07683936544311924243810807411136920563876628875732421875,0.0105776113777614234889856703603072674013674259185791015625,-0.00814313731653232460161451200519877602346241474151611328125,0.022971016604209311406936677713019889779388904571533203125,0.07371301183769703169179621227158349938690662384033203125,0.05903448376591378943256671618655673228204250335693359375,0.037003050349891451753503446298054768703877925872802734375,0.047716176868334868321763764242859906516969203948974609375,-0.00825864656670941520155704296257681562565267086029052734375,0.0630620179926792145952418877641321159899234771728515625,-0.000882570955544467934152097488009758308180607855319976806640625,0.0758060496704719977145714437938295304775238037109375,0.00178084837167597777839167516589213846600614488124847412109375,0.0584044307003937224198608646474895067512989044189453125,0.0176868004333335278321914785237822798080742359161376953125
0.01881638207830658993113814858588739298284053802490234375,0.07262711802651015957632552044742624275386333465576171875,-0.0152303845652535137233929418698608060367405414581298828125,0.089851611465269043410586391473771072924137115478515625,0.041881280617737014215773427849853760562837123870849609375,0.07690306388621313826714498418368748389184474945068359375,0.058976145606768358431448717738021514378488063812255859375,0.019720308313069791206206815559198730625212192535400390625,-0.021773992702836440782387938952524564228951930999755859375,0.066852831934388012857795047239051200449466705322265625,0.11552296448030931197425985601512365974485874176025390625,0.035143992482226875384565545346049475483596324920654296875,0.03389533382586716603324106245054281316697597503662109375,0.04603998853041228744853441412487882189452648162841796875,0.06888188382505411322398458651150576770305633544921875,0.09402892778570048903930000960826873779296875,0.09116440301904434051483150369676877744495868682861328125,0.035001949173747486099284031979550491087138652801513671875,0.0284900189939907323710688302753624157048761844635009765625,0.07622506489566664711343690896683256141841411590576171875,0.07721046428382184745320415686364867724478244781494140625,-0.02130287351530046890957237337715923786163330078125,0.041749632659846193372121803122354322113096714019775390625,0.0470583216790367853121779262437485158443450927734375
0.045191091426399689068293952232124865986406803131103515625,0.1376616496095309505331982791176415048539638519287109375,0.11622362038937229800072969965185620822012424468994140625,0.09888492680566403347786064159663510508835315704345703125,0.08470454472502088327789948607460246421396732330322265625,0.075353320468503459661491206134087406098842620849609375,0.10869634321087372208491927949580713175237178802490234375,0.1187735956601395914677965492955991066992282867431640625,0.0211869413906284019544212782193426392041146755218505859375,0.04610111983990509976205629527612472884356975555419921875,-0.042829742679459541221387297582623432390391826629638671875,0.03384585463789806236700741237655165605247020721435546875,0.01187666288575355520718002111379973939619958400726318359375,0.055103401517880422344486390784368268214166164398193359375,0.1309541573388986190895622030438971705734729766845703125,0.0117022436380006013278975984803764731623232364654541015625,0.00042972556750709399453480585862052976153790950775146484375,-0.0236789193236867125114120113948956714011728763580322265625,0.01597124175957929936853219032855122350156307220458984375,0.00902388874924105709174337874856064445339143276214599609375,0.0560804480112000180991316256040590815246105194091796875,0.006055064041317133501085567814925525453872978687286376953125,0.045584822641529416931138740665119257755577564239501953125,-0.005495838116792067622184969621912387083284556865692138671875
0.09715912269607425433282088533815112896263599395751953125,0.11077458781711611857101473788134171627461910247802734375,0.097139347788482321988112744293175637722015380859375,0.097154405937442456231423193457885645329952239990234375,0.0311900496361404988565624307739199139177799224853515625,0.0265948956958542426232128264018683694303035736083984375,0.0171586877343955605812464426662700134329497814178466796875,0.039835974556705233684539280147873796522617340087890625,0.0516583405956167196482198278317810036242008209228515625,0.036461865039980063951663424859361839480698108673095703125,0.042877016531087476514105816249866620637476444244384765625,0.029483992720609177029533753966461517848074436187744140625,0.044970963085979941131764547890270478092133998870849609375,0.0383232757883485153360680897094425745308399200439453125,0.03609718584207953495646137298535904847085475921630859375,0.07168609707836710864814477872641873545944690704345703125,0.0999842336868603798194499177043326199054718017578125,-0.006733926884172048397958487697678719996474683284759521484375,-0.039420176120123252838656213725698762573301792144775390625,0.1485720275655261490843628280345001257956027984619140625,0.06378151377395939458647688979908707551658153533935546875,0.04142261301832762809826959937709034420549869537353515625,0.01816508569336537648464258154490380547940731048583984375,0.013533993248146240773177595428933273069560527801513671875
0.1088738059433484728355523429854656569659709930419921875,0.0290046549361154155921571629050959018059074878692626953125,0.0311266320240763220972279867737597669474780559539794921875,0.044677726653559825253925197330318042077124118804931640625,0.0468942864207669007914347503174212761223316192626953125,0.0590097688366841566232068316821823827922344207763671875,-0.0259609948459029980794010583622366539202630519866943359375,0.062304884815165335887332531683568959124386310577392578125,0.046044535892581416047786291301235905848443508148193359375,0.0839740289309092446945470555874635465443134307861328125,-0.0149689980732577894440016308408303302712738513946533203125,-0.044133487201458758419914119031091104261577129364013671875,0.11547691289727833596767681001438177190721035003662109375,0.01168027055029289933141267709970634314231574535369873046875,0.1080317639610608726474794138994184322655200958251953125,-0.003914620765150383756292296055789847741834819316864013671875,0.131993059307817073300128640767070464789867401123046875,0.03741979792539155968977837574129807762801647186279296875,0.05640487316893159908115507050752057693898677825927734375,0.055171777874091644522369648484527715481817722320556640625,0.020601857739250335754821463751795818097889423370361328125,-0.0154818657983498940422517620163489482365548610687255859375,0.01272953623771489774230136760024834075011312961578369140625,0.0164925801949116178357623851979951723478734493255615234375
