0.3035321508731503303835097540286369621753692626953125,0.00424279433847195124041018488014742615632712841033935546875,0.0236501326587311606897134907967483741231262683868408203125,0.380616103712486886223587134736590087413787841796875,0.1449329913535222502662946908458252437412738800048828125,0.044738642217894641905928665437386371195316314697265625,0.124554006256976379507506180743803270161151885986328125,0.2278332365403516746038548035357962362468242645263671875,0.0861959070161444629309954734708298929035663604736328125,0.22410016357762108096807196488953195512294769287109375
0.0200417122755741743123092390987949329428374767303466796875,0.0869800399194279039161159516879706643521785736083984375,0.0632448262537733951749174821088672615587711334228515625,0.0525971890807631903275165541344904340803623199462890625,-0.045424782947491797180372685716065461747348308563232421875,0.17412410340932293895122029425692744553089141845703125,0.1457500455034626829498023425912833772599697113037109375,0.32565045078659327071335383152472786605358123779296875,0.055338854111443812333614999943165457807481288909912109375,0.10570700870902527412908966653048992156982421875
-0.031277879047224628472623209063385729677975177764892578125,0.0920457380894471877130769144059740938246250152587890625,0.22977943086733121358378184595494531095027923583984375,0.15467246281007074326652173112961463630199432373046875,-0.08095381543668837831528861670449259690940380096435546875,0.22878294851092284556415279439534060657024383544921875,0.1128921303341574311485118187192711047828197479248046875,-0.00505605832365140124562419288167802733369171619415283203125,0.22188909673617962514668988660559989511966705322265625,0.189042343833933312868822440577787347137928009033203125
0.06715946940761090278027012345773982815444469451904296875,0.154067190603666526182990992310806177556514739990234375,0.1953991738647357367941737038563587702810764312744140625,-0.04311664302517255464852752311344374902546405792236328125,0.106259834804714847766859975308761931955814361572265625,0.150412585419157973642967363048228435218334197998046875,0.041660908243960188823695744986252975650131702423095703125,0.09768592596768761737724418026118655689060688018798828125,0.0487029257224348144372783053768216632306575775146484375,0.00355308731991964277252549209151766262948513031005859375
0.0227901960421166942249993070390701177529990673065185546875,0.029395171742366089928655270568924606777727603912353515625,-0.043649886627363430890991224941899417899549007415771484375,0.08362702550974833448638179334011510945856571197509765625,0.325954804217000793098435451611294411122798919677734375,0.201594449677597820080876545034698210656642913818359375,0.102773766149336587272244969426537863910198211669921875,0.212930287325320877211964898378937505185604095458984375,0.08114618798147250899877036545149167068302631378173828125,0.060730077560991239937759900158198433928191661834716796875
0.1532105753727590891077880996817839331924915313720703125,0.134014783243042556737378845355124212801456451416015625,-0.03145801825581055755076675950476783327758312225341796875,0.1893621671358043101474066816081176511943340301513671875,-0.1207225664596627279223639561678282916545867919921875,0.056668857634961287972341636987039237283170223236083984375,0.155644507374670892918544495842070318758487701416015625,0.0308907132475075008049003599808202125132083892822265625,0.10479518767579605598161407442603376694023609161376953125,0.2104883510992876238798743315783212892711162567138671875
0.054299396543609983190048495771407033316791057586669921875,-0.017628947582007357952615933527340530417859554290771484375,0.043685970178260584428908686049908283166587352752685546875,0.21954267346993938669896806459291838109493255615234375,-0.104551049251041694443387086721486411988735198974609375,0.038369117380012827955848564442931092344224452972412109375,0.0346991145125812305849422045866958796977996826171875,0.0681082042052037206492087761944276280701160430908203125,0.1956087676635109573464177401547203771770000457763671875,-0.018819912508842011333864974176321993581950664520263671875
0.2685542436048480308130592675297521054744720458984375,0.2272963916838141862353239730509812943637371063232421875,0.08011675905074377990189304910018108785152435302734375,0.1669687573281499470834177145661669783294200897216796875,0.0870501906104380329676217797896242700517177581787109375,-0.00403360977454759843385811990401634830050170421600341796875,0.2443051003298892520643192938223364762961864471435546875,-0.1417286966268646308808598632822395302355289459228515625,0.11878901171439555650710673262437921948730945587158203125,0.1266967000260445785908558491428266279399394989013671875
0.0172368435415861213921839834029015037231147289276123046875,0.0932873634572553844801490186000592075288295745849609375,0.055575147692247688080424694589964929036796092987060546875,0.147583631823937466709395494035561569035053253173828125,0.256280301865586757070758494592155329883098602294921875,0.262914472390972819848542485487996600568294525146484375,0.302036943583250006017948408043594099581241607666015625,0.077711264525136602987487322025117464363574981689453125,0.047130453194785613957318304301224998198449611663818359375,0.023933609355675795893336754716074210591614246368408203125
0.160553272373302802211725293091149069368839263916015625,0.04596204508440822344983445191246573813259601593017578125,0.140525579505239306410402377878199331462383270263671875,0.16684392452215301982931805468979291617870330810546875,0.045570955573818329453761322156424284912645816802978515625,0.056122109049941033831476744353494723327457904815673828125,0.005896195559089096975557975355286544072441756725311279296875,0.1796713640627475572220106414533802308142185211181640625,-0.06523638103971991786256268142096814699470996856689453125,0.047430519058831055456693093219655565917491912841796875
0.129001481756934877065390310235670767724514007568359375,0.12773055942717481681114577440894208848476409912109375,0.207254991849930458869266658439300954341888427734375,0.08380069958115361761219475056350347585976123809814453125,-0.0247375363044374518839418897186988033354282379150390625,0.1451567007559512456627004439724260009825229644775390625,0.0958366510966916773650581262700143270194530487060546875,0.218388952876350239673541864249273203313350677490234375,0.1153252581525258946282264105320791713893413543701171875,0.08108535106679860826606187629295163787901401519775390625
