0.165148190221354573825607303660945035517215728759765625,0.07133938375456576330702063160060788504779338836669921875,0.103361888652677424982329057456809096038341522216796875,0.1252476016086692955919801306663430295884609222412109375,0.07774988976002093765682587900300859473645687103271484375
0.1528385228219845959340972285644966177642345428466796875,-0.0223271988941516306981238670914535759948194026947021484375,0.1363879543836941932166695323758176527917385101318359375,0.056771955700359526264531240258293109945952892303466796875,0.04624513418901295136453910572527092881500720977783203125
0.12293586721809679485062360981828533113002777099609375,-0.035983038917966760072975063167177722789347171783447265625,0.1230649843512659769029227163628092966973781585693359375,0.12064641130979057714878166507332934997975826263427734375,0.1437380359087545855789613824526895768940448760986328125
0.057950035458718983372161659417542978189885616302490234375,0.09124664150177434762678529978074948303401470184326171875,0.1758314845465883402564344351048930548131465911865234375,0.08663914302107655895923699063132517039775848388671875,0.075756800671022805904186725456384010612964630126953125
0.08745350581913446941229040021426044404506683349609375,0.1289097844649056689991795110472594387829303741455078125,0.1478318046206545666176879194608773104846477508544921875,-0.0195157214572598096402611389521553064696490764617919921875,0.1923894624027951139044745332284946925938129425048828125
0.052118097976414486105500856183425639756023883819580078125,0.1605043464402760300391292958011035807430744171142578125,0.081177053767238493975355595466680824756622314453125,0.1316507608498238557359627520781941711902618408203125,0.086338334773173597280759850036702118813991546630859375
0.034513314217630597369179668021388351917266845703125,0.043622800231997993503085808697505854070186614990234375,0.137004866941386083123433081709663383662700653076171875,0.1402122449190883191061374191122013144195079803466796875,0.073567231129914978371431288906023837625980377197265625
0.08558571045848832603564204646318103186786174774169921875,0.06703755742014742835532814524412970058619976043701171875,0.105494618741617196544524404089315794408321380615234375,0.07452582969717379268725920837823650799691677093505859375,0.0799911985071418973891610448845312930643558502197265625
0.081668172724927046157716858942876569926738739013671875,0.108881444774614755122144060806022025644779205322265625,0.0755819589646178069397564058817806653678417205810546875,0.11697380624777513336010059674663352780044078826904296875,0.0349554584017120195671424198735621757805347442626953125
0.14822144628726163784193659012089483439922332763671875,0.155665706528119784923802626508404500782489776611328125,0.003085785194207101532481996031265225610695779323577880859375,0.144605173085639526764367701616720296442508697509765625,0.17679776585605566641135055760969407856464385986328125
0.021505284238826971598967929821810685098171234130859375,0.08302658968601132893905258924860390834510326385498046875,0.1048616180550952792227548115988611243665218353271484375,0.07529925429621016352843554386709001846611499786376953125,0.1074090885271170858761280442195129580795764923095703125
