0.15304782113080417360606588772498071193695068359375,0.0910661111914121412791445209222729317843914031982421875,0.160965180200133062271561357192695140838623046875,0.12178821424098938697166971678598201833665370941162109375,0.0946743195105951007572997468741959892213344573974609375
0.1405715620655805242478209038381464779376983642578125,0.10199161400782939812525995648684329353272914886474609375,0.09661028951349050208907698333860025741159915924072265625,0.07770998454615611616969061969939502887427806854248046875,-0.0030964421370148591250437419830632279627025127410888671875
0.0228196442085905580599014541576252668164670467376708984375,0.06467879703841646066297954575929907150566577911376953125,0.1112789238907767319641806125218863599002361297607421875,0.0225665846161605399000649185836664400994777679443359375,0.044871544152615648604065512472516275011003017425537109375
0.07838378834583481502562563036917708814144134521484375,0.1768724154790868308140261433436535298824310302734375,0.10828399839067924526059272238853736780583858489990234375,0.084792018311334038660476153381750918924808502197265625,0.12229043390276873870536888944116071797907352447509765625
0.1523607641768416620653425752607290633022785186767578125,0.06950117918443442233122908646691939793527126312255859375,0.16529173411952469141539268093765713274478912353515625,0.1257232832095745156397725850183633156120777130126953125,0.11701704055023920414413396429154090583324432373046875
0.08087003656287006236880188225768506526947021484375,0.1445062114134269826148937454490805976092815399169921875,0.022244475830769668001085648256776039488613605499267578125,0.0741526646944303535757825329710613004863262176513671875,0.1616220731504213470319797352203750051558017730712890625
0.0487399775087687114893952866623294539749622344970703125,0.07369466057293762306645845683306106366217136383056640625,0.041789489672507167117299076153358328156173229217529296875,0.06677165987674034408616563496252638287842273712158203125,0.08973843574216984475544478527808678336441516876220703125
0.016742856443731517213091564144633593969047069549560546875,0.1248760026023706115605449440408847294747829437255859375,0.12350280847453574961658517850082716904580593109130859375,0.08499343533990656729404378211256698705255985260009765625,0.1236590446306488899619324683953891508281230926513671875
0.134129502546238732474392918447847478091716766357421875,0.0264216383007999551513211855535701033659279346466064453125,0.1296252903690554292293057869756012223660945892333984375,0.1332140833771123522577539688427350483834743499755859375,0.006066932171071316541588469561929741757921874523162841796875
0.0802360492549537840378803821295150555670261383056640625,0.1434102538692523243213372552418150007724761962890625,0.021796799755164075751423524707206524908542633056640625,0.1428609322291241046087861832347698509693145751953125,0.101229540667397477360367474830127321183681488037109375
0.11754544619554101181346794646742637269198894500732421875,0.04445769105894943618029202525576693005859851837158203125,0.05972011863312853829910409331205300986766815185546875,0.1765946812400271681564589698609779588878154754638671875,0.112532757380101877675571131476317532360553741455078125
