0.09706909161822248333084672822224092669785022735595703125,0.0576550369308282129043874419949133880436420440673828125,0.0931502478064602790208681426520342938601970672607421875,0.0620295289302450758572859967898693867027759552001953125,0.10927864051969794767504851051853620447218418121337890625
0.1323782955367232283538925230459426529705524444580078125,0.0507487248667165824489444503342383541166782379150390625,0.1397654780047867528747218557327869348227977752685546875,0.153482038836432244099938770887092687189579010009765625,0.00918824757347481806124545045122431474737823009490966796875
0.06602267797350512557041923855649656616151332855224609375,0.08212513400594693979694937979729729704558849334716796875,0.0975923755073143384120015753069310449063777923583984375,0.06255715914257302390222292842736351303756237030029296875,0.126227041089442659771435728544020093977451324462890625
0.1480908464926176393294809940925915725529193878173828125,0.01603117433421320792152897638516151346266269683837890625,0.1137312209742005475465731478834641166031360626220703125,0.055359619156726103117449611090705730020999908447265625,0.06954392771861823974166583184342016465961933135986328125
0.000797509857156591321462879573545023959013633430004119873046875,0.09315934931607995628244367480874643661081790924072265625,0.02843037107136482666280841158368275500833988189697265625,0.10760868288002169157469012361616478301584720611572265625,0.041336939501153580067693837918341159820556640625
0.048329841244101508224151331205575843341648578643798828125,0.1523585631321699718210282981090131215751171112060546875,0.125350984872922233126502078448538668453693389892578125,0.13816573787934116612774460008949972689151763916015625,-0.01497741672678108530714080615098282578401267528533935546875
0.052823036496598092803811397288882290013134479522705078125,0.09262333049204525547981603494918090291321277618408203125,0.11406459897952138382581921405289904214441776275634765625,0.15397139796384584631283587441430427134037017822265625,0.138508815508269267358087972752400673925876617431640625
0.00935065235521305264387859068619945901446044445037841796875,0.0244754696879545992349580529889863100834190845489501953125,0.0531512262574596328068565753710572607815265655517578125,0.137984721333434035006604290174436755478382110595703125,0.1288558787482105560950884637350100092589855194091796875
0.12994438027865695683971125617972575128078460693359375,0.0713027047857212881165622775370138697326183319091796875,0.0393910314154441165701570071178139187395572662353515625,0.036445955589702372368066107810591347515583038330078125,0.13697820997307730284120452779461629688739776611328125
0.033417224587251416478839161072755814529955387115478515625,0.0719160943594915058607597302398062311112880706787109375,0.032079910076751892711310887307263328693807125091552734375,0.10648340159379422742436105409069568850100040435791015625,0.049513650536162516491156537767892586998641490936279296875
0.2335978412488980138217442572567961178719997406005859375,0.080271677704225219418532333293114788830280303955078125,0.0619854794502134598399578635508078150451183319091796875,0.0346306326563800281892469001832068897783756256103515625,0.051844903998144953316540295418235473334789276123046875
