0.1210910124319167502360272692385478876531124114990234375,0.0822751105606288335447828785618185065686702728271484375,-0.007963589293330693152928034805881907232105731964111328125,0.09469551204571959035494188583470531739294528961181640625,0.098016207297628110683973545746994204819202423095703125
-0.0129642937649518917575530707608777447603642940521240234375,0.1522242926993397083013093151748762466013431549072265625,0.1301742697761692213465067879951675422489643096923828125,0.1426702675019328736549795166865806095302104949951171875,0.159205629946614191094766965761664323508739471435546875
0.10256832366281358470683215955432388000190258026123046875,0.1427293793441873070992897964970325119793415069580078125,0.073886459702215023792604142727213911712169647216796875,0.035600772251284829028605827261344529688358306884765625,0.04883538666905749836555372667135088704526424407958984375
0.160520777734152186866367628681473433971405029296875,0.11814031263090087053857502041864790953695774078369140625,0.035595433682612143133638937797513790428638458251953125,0.12393825930137263024999327853947761468589305877685546875,0.0809208970793517667896566081253695301711559295654296875
0.0905539893063522505212148416831041686236858367919921875,0.1564316087968945223618533191256574355065822601318359375,0.09520351632304198397083183635913883335888385772705078125,0.12071818536275343014541050479238037951290607452392578125,0.11535336627268966136483641093946062028408050537109375
0.1220521313346517866538221142036491073668003082275390625,0.216478158181195257103723861291655339300632476806640625,0.1842489329494897132288855345905176363885402679443359375,0.08113618288492656371868605447161826305091381072998046875,0.12485191924158665910393750664297840557992458343505859375
0.07915105392613140666835391812128364108502864837646484375,0.022284236525890795121984666593561996705830097198486328125,-0.0162204568899962757455579520637911628000438213348388671875,0.1483788979457481282953068557617370970547199249267578125,0.0259377263040786558423445029575304943136870861053466796875
0.078332841042974166168022520650993101298809051513671875,0.01331583797508089327121805212073013535700738430023193359375,0.08770804241201608786315802035460365004837512969970703125,0.1532457226029977359615941168158315122127532958984375,-0.03039090151795402483525521120100165717303752899169921875
0.10317355021035533313433774083023308776319026947021484375,0.150876794948837045229339537399937398731708526611328125,0.1750366450367323023495913503211340866982936859130859375,0.201526142474201030996283634522114880383014678955078125,0.03561745253713109737869757509542978368699550628662109375
0.046990924323585973876316046471401932649314403533935546875,0.07148963674174400872995960298794670961797237396240234375,0.07365005223660943400876277564748306758701801300048828125,0.11591061416272281647810160620792885310947895050048828125,0.154071204528004324085799225940718315541744232177734375
0.151426351111785872927129048548522405326366424560546875,0.0931626094418875061453633179553435184061527252197265625,0.1143184381966469154168208888222579844295978546142578125,0.11048475830506519768103856904417625628411769866943359375,0.156267589804412965204249985617934726178646087646484375
