-0.064276902059448082216164266355917789041996002197265625,-0.07973145834105732632224317057989537715911865234375,0.108960074460847045063616178595111705362796783447265625,0.21446982763427235862963016188587062060832977294921875,-0.3424082486352311160970884884591214358806610107421875,0.1456434990002589968671742326478124596178531646728515625,-0.57863426716859367449075080003240145742893218994140625,0.1875625404034579890577560945530422031879425048828125
0.05860076368850310191138675008915015496313571929931640625,0.037286633561172864703703311306526302359998226165771484375,0.16140282149287710211638113833032548427581787109375,-0.2301274516612922538261187810348928906023502349853515625,-0.2477154814108832592278730544421705417335033416748046875,-0.4376403474301187035422344706603325903415679931640625,0.31753595429083036894013503115274943411350250244140625,0.0284959402868194822122660525565152056515216827392578125
0.15422225447671522591264192669768817722797393798828125,0.1469766603692568007755170356176677159965038299560546875,-0.130378940864994519177599840986658819019794464111328125,0.1887438548430420415247255050417152233421802520751953125,0.2057963701213587348615163818976725451648235321044921875,-0.312139678667026132519168868384440429508686065673828125,0.1871769671867747619753430399214266799390316009521484375,-0.027823930850898882793931221613092930056154727935791015625
-0.196339727794298202212530668475665152072906494140625,0.394836941481235770279312191632925532758235931396484375,-0.12419091067323116683862593845333321951329708099365234375,-0.076650602654515342937457944572088308632373809814453125,-0.0344039195605239378483730661173467524349689483642578125,0.100704779041589309596105294986045919358730316162109375,-0.05079811141856140077610604066649102605879306793212890625,-0.14152126077023918782060718513093888759613037109375
0.355087423525611622920905574574135243892669677734375,0.0072914816464260366613014952008597902022302150726318359375,0.058319681950917669210898708342938334681093692779541015625,-0.048595349886635115510546967243499238975346088409423828125,-0.281202388910566092317111497322912327945232391357421875,0.032919836848053891931176195839725551195442676544189453125,0.2242280026281879556915299644970218650996685028076171875,0.044221970276557630297187273527015349827706813812255859375
0.06381675498476406527270654578387620858848094940185546875,0.120543334039997784845610340198618359863758087158203125,-0.07469160296026323975215888140155584551393985748291015625,0.0946432296488992630401071437518112361431121826171875,-0.01258460894493074189171011312282644212245941162109375,-0.320892776906279320048298586698365397751331329345703125,0.1466134135053363263256898108011228032410144805908203125,0.057314691740981298095913842871595988981425762176513671875
-0.000728899898018065916897867406731847950140945613384246826171875,0.09552254023488100653782595372831565327942371368408203125,0.2341066043182739864203512070162105374038219451904296875,-0.0228828814338431218988745285969343967735767364501953125,-0.23510555875300520600745812771492637693881988525390625,0.1821966601619817438528770026096026413142681121826171875,0.4002977189099807819872012260020710527896881103515625,-0.141894370485210419285948546530562452971935272216796875
0.060905314676698234233054307651400449685752391815185546875,0.02197968561104958473695347720422432757914066314697265625,0.2038005276537492582722421730068163014948368072509765625,0.21401245724032758044330648772302083671092987060546875,-0.00291081475934808209249382571215392090380191802978515625,0.049931291962781530757720105384578346274793148040771484375,0.1644028201109606346363989359815604984760284423828125,-0.07857899619190844564542430816800333559513092041015625
0.577624383774103744570993512752465903759002685546875,0.0232008915455576836261997186738881282508373260498046875,0.1706261539450230346748327292516478337347507476806640625,0.0950856316265140388832577400535228662192821502685546875,-0.1289688047957804617471566643871483393013477325439453125,-0.01422746439079180559572623820940862060524523258209228515625,-0.2455952687059842765027184441350982524454593658447265625,-0.34927056702160086398833982457290403544902801513671875
-0.05031585600924483314688728796681971289217472076416015625,-0.328259525706690313828772787019261159002780914306640625,-0.1292713097893586626785378257409320212900638580322265625,-0.12467596743864450825611811524140648543834686279296875,0.05051018465241352561889698336017318069934844970703125,0.08093668406327354791773842634938773699104785919189453125,-0.093138665152511845857219441313645802438259124755859375,0.1995808840268669115403099567629396915435791015625
-0.27813828496150783120555161076481454074382781982421875,-0.08655465419325059084343365611857734620571136474609375,0.016109789827115257587752950030335341580212116241455078125,-0.0897129045921942758212708213250152766704559326171875,0.02512195799070304769173844761098735034465789794921875,0.2564734553360181745773616057704202830791473388671875,-0.4737679184731760084758889206568710505962371826171875,-0.2215714370607001770796529172002919949591159820556640625
-0.1707185266705704418388478416090947575867176055908203125,0.253971738406233160656455538628506474196910858154296875,-0.09220450105345445734883469413034617900848388671875,-0.260929974532175756873897398691042326390743255615234375,-0.235564557572036259447401107536279596388339996337890625,0.058848713405029333400886315530442516319453716278076171875,-0.0983210168394459405050156419747509062290191650390625,0.2340408086630181017095964079999248497188091278076171875
-0.2053898846136549549701300065862596966326236724853515625,-0.1022811718570822148155485820097965188324451446533203125,0.1992334523157968106943371822126209735870361328125,0.2615008670902654319689872863818891346454620361328125,0.086621929316722745539891548105515539646148681640625,-0.1712649445313635110377248338409117422997951507568359375,0.0601048570443069307689398783622891642153263092041015625,0.1637131921707659643061560927890241146087646484375
-0.268622858171540135341359700760222040116786956787109375,0.285279013060013297842232304901699535548686981201171875,-0.106497105723048324232848926840233616530895233154296875,0.07712553833720874052470861670371959917247295379638671875,0.1937039389870867378551366755345952697098255157470703125,-0.00258469609267815599029649575868461397476494312286376953125,-0.129642385808928228829728368509677238762378692626953125,-0.08257515831396743111181280028176843188703060150146484375
-0.0630501757126008255394111756686470471322536468505859375,-0.00136316067815028980902969379940259386785328388214111328125,0.2105859057358347996569136739708483219146728515625,-0.0280746489862130632619852121933945454657077789306640625,0.1614203560190747011038325808840454556047916412353515625,-0.054130431926021828348272180164713063277304172515869140625,-0.05037712905318759981643239598270156420767307281494140625,-0.259305798731083336772229586131288670003414154052734375
-0.037405047524329722297142808429271099157631397247314453125,0.0247937173446542598320707639913962339051067829132080078125,0.0280249555261295642261121230376375024206936359405517578125,0.1725022588039847593055498009562143124639987945556640625,0.3049258211621974634653042812715284526348114013671875,-0.11028032638944194887553607031804858706891536712646484375,0.1236868540337089650282820230131619609892368316650390625,-0.432014875079313520611634658052935265004634857177734375
0.067976192416595859757677544621401466429233551025390625,0.27405351474710382131405594918760471045970916748046875,0.17329241080003765507200341744464822113513946533203125,0.0327058463828421019936598668209626339375972747802734375,-0.0834206820409136573513109169653034768998622894287109375,-0.053007811779019690934244835034405696205794811248779296875,-0.6074691047108899955020433480967767536640167236328125,-0.00940255479758596302009010514666442759335041046142578125
0.280487545422732853506175842994707636535167694091796875,-0.365537811125727529759643630313803441822528839111328125,-0.1472092452391937644762265335884876549243927001953125,0.55007104017175600940703361629857681691646575927734375,-0.07251148141324349760683531940230750478804111480712890625,0.11081848733870469647655454537016339600086212158203125,-0.042212718679615450489972516834313864819705486297607421875,0.13666510977760193412677836022339761257171630859375
-0.2224539058635419397358390369845437817275524139404296875,0.038671408804279723547825398100030724890530109405517578125,-0.00466240971572751995710692796137664117850363254547119140625,-0.1301365731712765538841125589897274039685726165771484375,0.0086886413336088284820046823142547509633004665374755859375,0.2365687819869456698373966219151043333113193511962890625,0.101811788753375653815425039283582009375095367431640625,-0.318798740987784767764168236681143753230571746826171875
-0.10432288990580416976339250823002657853066921234130859375,0.358259916907716913225812049859086982905864715576171875,0.0165083272295424958453491370846677455119788646697998046875,-0.307475722749492252905412215113756246864795684814453125,0.076269624106843736388583465668489225208759307861328125,-0.2174441749535220014255543219405808486044406890869140625,0.224769228289391886921322338821482844650745391845703125,-0.033988639509626182577672892648479319177567958831787109375
-0.01395555428763000684055928246607436449266970157623291015625,-0.496881105608479700652679866834660060703754425048828125,-0.01026972419216233556316097974558942951261997222900390625,0.044870061838431930800741298526190803386270999908447265625,-0.1527505897805252754739768761282903142273426055908203125,-0.262652564263241850017749356993590481579303741455078125,0.09220484890618733941902718242999981157481670379638671875,-0.123390587323493339244606659121927805244922637939453125
0.10377549054331543232354562178443302400410175323486328125,0.2019460351802726538750221152440644800662994384765625,0.06797652952904413570234254393653827719390392303466796875,-0.0513034818255937441477954052970744669437408447265625,0.005380208943802668002109879097361044841818511486053466796875,0.05467316251056697495869229896925389766693115234375,0.11720485418406341449060192871911567635834217071533203125,0.26665023545900046197942856451845727860927581787109375
0.01181778293302182016033530231879922212101519107818603515625,-0.20863243978835110947755993038299493491649627685546875,0.1752457462874849880574146254730294458568096160888671875,0.109184227728541138890960837670718319714069366455078125,-0.07440418602096880718033133916833321563899517059326171875,0.283015408598138618057049598064622841775417327880859375,0.43740053111920984552085656105191446840763092041015625,-0.379695592494898315205631433855160139501094818115234375
-0.083420099398699043558025323363835923373699188232421875,0.2645609434038096452468380448408424854278564453125,0.472440591705682866319193635717965662479400634765625,-0.00946386309188937922820539228041525348089635372161865234375,-0.0917241565326741559172063489313586615025997161865234375,0.075969333394868054920578970268252305686473846435546875,0.08324233102230083058969967169105075299739837646484375,0.0778429854699685674912501553990296088159084320068359375
0.049938840212196335122118995286655263043940067291259765625,0.1518401870808243903088197157558170147240161895751953125,-0.00601982073501367530299344110744641511701047420501708984375,-0.01034485091199425881025586448913600179366767406463623046875,0.1648362903528524103791141897090710699558258056640625,-0.0995270515642933395472624624744639731943607330322265625,-0.029495071999096574011378635304936324246227741241455078125,0.08353133606148166467875171292689628899097442626953125
-0.2441422471604124122546153330404195003211498260498046875,-0.031995850370694724207343284660964854992926120758056640625,-0.122275588960376546676656062118127010762691497802734375,0.127839799297948919498679742901003919541835784912109375,-0.11157437592644932344843056171157513745129108428955078125,0.132990147598929742134288289889809675514698028564453125,-0.197054180488658914338628846962819807231426239013671875,-0.038494001617580909935245614406085223890841007232666015625
-0.538363666996065415304428825038485229015350341796875,-0.000735677800501819572666362123669614447862841188907623291015625,0.03789659680975276945247287585516460239887237548828125,0.1241248664342828877948932131403125822544097900390625,0.310996380278230122318205985720851458609104156494140625,-0.0067492183093768969015524561427810112945735454559326171875,-0.06587058315030601407524812884730636142194271087646484375,-0.3215509338602104971727158044814132153987884521484375
0.17463864250963656576942639730987139046192169189453125,-0.36077597873400524264297928311862051486968994140625,0.1279433905274285077080520522940787486732006072998046875,-0.1495684039721074942708156640946981497108936309814453125,-0.25337315197120247045603491642395965754985809326171875,-0.05205646580203483753113147258773096837103366851806640625,-0.24220893929578524161883024135022424161434173583984375,-0.1239268270938219951293746134979301132261753082275390625
-0.54277538051993479140122644821531139314174652099609375,0.19121488405409159394565676848287694156169891357421875,-0.346176220738654782937970821876660920679569244384765625,-0.06344239710340869586868706164750619791448116302490234375,-0.0209240431986262125085840324345554108731448650360107421875,-0.1591892943848781938331882201964617706835269927978515625,-0.30656423056855020004007883471786044538021087646484375,-0.01782278631964166748513633820039103738963603973388671875
-0.1558610739007122436561303402413614094257354736328125,-0.1443151299825223554673669923431589268147945404052734375,0.0200909135517046456842482626825585612095892429351806640625,-0.327821672396094498935781302861869335174560546875,-0.24869830018107841329566554122720845043659210205078125,-0.06981458438834330093580859966095886193215847015380859375,-0.00860303950983493624649067754717179923318326473236083984375,-0.01552040417620883898386363597410309012047946453094482421875
0.0228800428974770160561735821147522074170410633087158203125,0.279127321189471755413791242972365580499172210693359375,0.11814072750265636191357998541207052767276763916015625,0.1027291177764771135105803523401846177875995635986328125,0.1205830514096054850714523354326956905424594879150390625,-0.246447319941545395227677772709284909069538116455078125,-0.305810830717320791816149494479759596288204193115234375,0.0741809915795134944271893573386478237807750701904296875
-0.283045790143697073570905331507674418389797210693359375,-0.1952848758728962241804083532770164310932159423828125,0.1319143245885609216916378727546543814241886138916015625,-0.352735799828831630975400912575423717498779296875,-0.06561427181797756247316755207066307775676250457763671875,-0.01351953385452654698983820935609401203691959381103515625,0.0160654047426713429691513823627246893011033535003662109375,-0.18765116974175011232972565267118625342845916748046875
0.1481739089062198144741699934456846676766872406005859375,-0.1095313402625730792028235782709089107811450958251953125,0.088777944486395699019709581989445723593235015869140625,-0.12119399076114530100500843445843202061951160430908203125,-0.1121170701831432359174556268044398166239261627197265625,-0.340381847427561112784388797081192024052143096923828125,-0.326134388291257071301743053481914103031158447265625,-0.5022864964712294710835749356192536652088165283203125
-0.1908337937654296379008656003861688077449798583984375,-0.1254014955371280659601751494847121648490428924560546875,-0.07097469718502714963737076914185308851301670074462890625,-0.4475948589098257546226022896007634699344635009765625,0.1846208041152103407345208552214899100363254547119140625,-0.08233343334880942332443254372265073470771312713623046875,0.27679546250894571102207919466309249401092529296875,-0.333559732947387777013403820092207752168178558349609375
0.04269853844436292955588641007125261239707469940185546875,-0.144121119986602541640507979536778293550014495849609375,-0.107400275355187257986244731000624597072601318359375,0.2297672731261139744685095820386777631938457489013671875,0.1528718254636494133791302374447695910930633544921875,-0.09983862097769170829142382217469275929033756256103515625,-0.12056484784121164477443954865520936436951160430908203125,0.349313058752512339832918542015249840915203094482421875
-0.42211821368302759882595864837639965116977691650390625,-0.00163955311863154336478320960424071017769165337085723876953125,-0.1098915850776257807641655972474836744368076324462890625,-0.145981863411105250438737357399077154695987701416015625,-0.0396016608378734480400140682831988669931888580322265625,-0.1274014763624246315831811671159812249243259429931640625,-0.0162867489222527257741734985074799624271690845489501953125,0.0031045193067637429085170452935926732607185840606689453125
0.1680573849172722622480335985528654418885707855224609375,0.149501788740785179765424572906340472400188446044921875,0.039666448043755374308627636992241605184972286224365234375,0.2450585308558185515526162134847254492342472076416015625,0.228558106756585222019140246629831381142139434814453125,-0.08337326414074235081397290514360065571963787078857421875,0.1685363464408245748327175306258141063153743743896484375,0.0512672746091264730505798752346890978515148162841796875
0.304776527377914441263584421903942711651325225830078125,-0.0187074414628484279876641238615775364451110363006591796875,0.1388697670696074915053230824923957698047161102294921875,-0.17214531152302148253596669746912084519863128662109375,0.223053053573196269354639298398979008197784423828125,-0.04531411983011750244099147266751970164477825164794921875,0.334470944004225556600573554533184505999088287353515625,-0.0579237024387553589566124401244451291859149932861328125
-0.1432907147977541539862755826106877066195011138916015625,0.31072844516322140062669632243341766297817230224609375,0.10309052936515845921849887645294074900448322296142578125,0.0828337734907071965295699556008912622928619384765625,-0.177030558262284587467405572169809602200984954833984375,-0.433276014314597668342088354620500467717647552490234375,0.1519808386493504970271573029094724915921688079833984375,-0.0444470119106765704231065683416090905666351318359375
0.192100530908245581418469782875035889446735382080078125,0.142456595446025680029578097673947922885417938232421875,0.0073598136849478724974549237458631978370249271392822265625,0.089927197873332198607698728665127418935298919677734375,-0.059107084963122925869161150558284134604036808013916015625,-0.11185226670952884420184858527136384509503841400146484375,0.29462913960533276824804715943173505365848541259765625,0.3356932234276988058496726807788945734500885009765625
-0.1845008191489507509697176601548562757670879364013671875,0.1088970215711137223824067632449441589415073394775390625,0.1820220975749397285259334466900327242910861968994140625,-0.125850529745579198248606189736165106296539306640625,-0.1832607169038664995941445567950722761452198028564453125,0.1159906156096214557837953407215536572039127349853515625,-0.2265804760487653002343222397030331194400787353515625,0.10526491212680465225925985350841074250638484954833984375
-0.057351887596805685431977650523549527861177921295166015625,-0.11296792354476235809013218158725067041814327239990234375,0.0305188196855140370100656355134560726583003997802734375,0.1442168413128379345078400319835054688155651092529296875,0.11492466769180094410263137660876964218914508819580078125,-0.269917731858153764346042180477525107562541961669921875,0.07860734111179708272221233755772118456661701202392578125,-0.1433047650421822305499830463304533623158931732177734375
-0.1797609259255705804747549336752854287624359130859375,-0.09587175605798146926783687149509205482900142669677734375,-0.182434007719441459993703347208793275058269500732421875,0.04766814146382232497689557249032077379524707794189453125,-0.291856737643111430191567023939569480717182159423828125,-0.1049298398139267007866948233640869148075580596923828125,0.2286602676426581215451960815698839724063873291015625,-0.040669238072447211340687545089167542755603790283203125
0.456120264069146796881426553227356635034084320068359375,0.09387383886182032455280932481400668621063232421875,0.035327655747810847441936488166902563534677028656005859375,0.15740732995780704062127597353537566959857940673828125,0.4384654265557532681896191206760704517364501953125,-0.29909234328604761277148327280883677303791046142578125,-0.13370693738096373071044808966689743101596832275390625,0.1422349307899488379813845995158771984279155731201171875
0.309976996520657632760986643916112370789051055908203125,0.487443023264158392660050367339863441884517669677734375,-0.0534283045382643317910975611084722913801670074462890625,-0.291762325627393737104142701355158351361751556396484375,0.0358296289425071023959645799550344236195087432861328125,0.2209674919303521167801562796739744953811168670654296875,0.2122586170410873662728334920757333748042583465576171875,-0.06897073084772649409490696825741906650364398956298828125
0.438211106545924877764264238066971302032470703125,-0.06001687377024557401572479875540011562407016754150390625,0.2173547327729463407575138944594073109328746795654296875,0.2255621261396585364167322040884755551815032958984375,0.557111306684876961270447282004170119762420654296875,0.272111011366068245020954918800271116197109222412109375,0.3375785218243028129592175901052542030811309814453125,-0.261349606077198703957265024655498564243316650390625
-0.269931631211285882887551679232274182140827178955078125,0.566979891819982650957854275475256145000457763671875,0.161471085566275485145837365053012035787105560302734375,0.1440355308065079109614003982642316259443759918212890625,0.2455817986471335034881491310443379916250705718994140625,-0.2453667300902923342764694325524033047258853912353515625,0.468384735006789842959307179626193828880786895751953125,-0.07509926688554859064428370629684650339186191558837890625
0.2308457579148870120189229737661662511527538299560546875,-0.262399880523435269363830002475879155099391937255859375,-0.218259448974361502937568957349867559969425201416015625,0.0780704664669668313425887617995613254606723785400390625,0.0225379669749614756912858837267776834778487682342529296875,0.0511007682806561558397362432515365071594715118408203125,0.116596344145920072232769371112226508557796478271484375,0.0118203558980261823341262328312950558029115200042724609375
-0.267814438076154515133708855501026846468448638916015625,0.036700949163049549628379253363164025358855724334716796875,0.2288225120553732117034684279133216477930545806884765625,-0.0475130938647966571952707681703031994402408599853515625,0.1356231009803386677869951881802990101277828216552734375,-0.049987117571757479217442465824206010438501834869384765625,-0.17675129891642182844435637889546342194080352783203125,-0.2412016245629226840474501614153268747031688690185546875
0.00879961022320791506901027645426438539288938045501708984375,0.036006848962361302779466853962730965577065944671630859375,-0.1106932235428557398382309884254937060177326202392578125,0.1380923792524258730818331741829751990735530853271484375,-0.00067930997955634891440068745538383154780603945255279541015625,-0.2425568302560301148229626733154873363673686981201171875,0.07210815315981412843004960677717463113367557525634765625,0.383650487889692970444599495749571360647678375244140625
